"Plot Title: Niles Beach"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21982335, SEN S/N: 21982335)","Intensity, lum/ft² (LGR S/N: 21982335, SEN S/N: 21982335)","End Of File (LGR S/N: 21982335)"
15810,11/15/24 12:15:00 AM,9.669,0.0,
15811,11/15/24 12:30:00 AM,9.669,0.0,
15812,11/15/24 12:45:00 AM,9.669,0.0,
15813,11/15/24 01:00:00 AM,9.669,0.0,
15814,11/15/24 01:15:00 AM,9.768,0.0,
15815,11/15/24 01:30:00 AM,9.768,0.0,
15816,11/15/24 01:45:00 AM,9.768,0.0,
15817,11/15/24 02:00:00 AM,9.866,0.0,
15818,11/15/24 02:15:00 AM,9.768,0.0,
15819,11/15/24 02:30:00 AM,9.866,0.0,
15820,11/15/24 02:45:00 AM,9.768,0.0,
15821,11/15/24 03:00:00 AM,9.768,0.0,
15822,11/15/24 03:15:00 AM,9.866,0.0,
15823,11/15/24 03:30:00 AM,9.768,0.0,
15824,11/15/24 03:45:00 AM,9.768,0.0,
15825,11/15/24 04:00:00 AM,9.669,0.0,
15826,11/15/24 04:15:00 AM,9.669,0.0,
15827,11/15/24 04:30:00 AM,9.669,0.0,
15828,11/15/24 04:45:00 AM,9.669,0.0,
15829,11/15/24 05:00:00 AM,9.669,0.0,
15830,11/15/24 05:15:00 AM,9.768,0.0,
15831,11/15/24 05:30:00 AM,9.768,0.0,
15832,11/15/24 05:45:00 AM,9.669,0.0,
15833,11/15/24 06:00:00 AM,9.669,0.0,
15834,11/15/24 06:15:00 AM,9.571,0.0,
15835,11/15/24 06:30:00 AM,9.669,0.0,
15836,11/15/24 06:45:00 AM,9.669,0.0,
15837,11/15/24 07:00:00 AM,9.669,0.0,
15838,11/15/24 07:15:00 AM,9.669,0.0,
15839,11/15/24 07:30:00 AM,9.669,0.0,
15840,11/15/24 07:45:00 AM,9.571,0.0,
15841,11/15/24 08:00:00 AM,9.571,0.0,
15842,11/15/24 08:15:00 AM,9.472,0.0,
15843,11/15/24 08:30:00 AM,9.472,0.0,
15844,11/15/24 08:45:00 AM,9.472,0.0,
15845,11/15/24 09:00:00 AM,9.472,1.0,
15846,11/15/24 09:15:00 AM,9.571,0.0,
15847,11/15/24 09:30:00 AM,9.571,0.0,
15848,11/15/24 09:45:00 AM,9.571,0.0,
15849,11/15/24 10:00:00 AM,9.571,0.0,
15850,11/15/24 10:15:00 AM,9.571,2.0,
15851,11/15/24 10:30:00 AM,9.571,0.0,
15852,11/15/24 10:45:00 AM,9.571,0.0,
15853,11/15/24 11:00:00 AM,9.571,0.0,
15854,11/15/24 11:15:00 AM,9.669,0.0,
15855,11/15/24 11:30:00 AM,9.571,0.0,
15856,11/15/24 11:45:00 AM,9.669,0.0,
15857,11/15/24 12:00:00 PM,9.669,2.0,
15858,11/15/24 12:15:00 PM,9.768,2.0,
15859,11/15/24 12:30:00 PM,9.768,4.0,
15860,11/15/24 12:45:00 PM,9.768,1.0,
15861,11/15/24 01:00:00 PM,9.866,0.0,
15862,11/15/24 01:15:00 PM,9.866,1.0,
15863,11/15/24 01:30:00 PM,9.965,6.0,
15864,11/15/24 01:45:00 PM,9.965,3.0,
15865,11/15/24 02:00:00 PM,9.965,6.0,
15866,11/15/24 02:15:00 PM,10.063,4.0,
15867,11/15/24 02:30:00 PM,10.063,3.0,
15868,11/15/24 02:45:00 PM,10.161,6.0,
15869,11/15/24 03:00:00 PM,10.161,13.0,
15870,11/15/24 03:15:00 PM,10.259,1.0,
15871,11/15/24 03:30:00 PM,10.161,7.0,
15872,11/15/24 03:45:00 PM,10.259,12.0,
15873,11/15/24 04:00:00 PM,10.161,6.0,
15874,11/15/24 04:15:00 PM,10.161,7.0,
15875,11/15/24 04:30:00 PM,10.161,4.0,
15876,11/15/24 04:45:00 PM,10.161,3.0,
15877,11/15/24 05:00:00 PM,10.161,1.0,
15878,11/15/24 05:15:00 PM,10.063,0.0,
15879,11/15/24 05:30:00 PM,10.063,0.0,
15880,11/15/24 05:45:00 PM,10.063,0.0,
15881,11/15/24 06:00:00 PM,10.063,0.0,
15882,11/15/24 06:15:00 PM,9.965,0.0,
15883,11/15/24 06:30:00 PM,9.965,0.0,
15884,11/15/24 06:45:00 PM,9.965,0.0,
15885,11/15/24 07:00:00 PM,9.965,0.0,
15886,11/15/24 07:15:00 PM,9.965,0.0,
15887,11/15/24 07:30:00 PM,9.768,0.0,
15888,11/15/24 07:45:00 PM,9.669,0.0,
15889,11/15/24 08:00:00 PM,9.669,0.0,
15890,11/15/24 08:15:00 PM,9.669,0.0,
15891,11/15/24 08:30:00 PM,9.669,0.0,
15892,11/15/24 08:45:00 PM,9.571,0.0,
15893,11/15/24 09:00:00 PM,9.571,0.0,
15894,11/15/24 09:15:00 PM,9.571,0.0,
15895,11/15/24 09:30:00 PM,9.571,0.0,
15896,11/15/24 09:45:00 PM,9.571,0.0,
15897,11/15/24 10:00:00 PM,9.571,0.0,
15898,11/15/24 10:15:00 PM,9.669,0.0,
15899,11/15/24 10:30:00 PM,9.571,0.0,
15900,11/15/24 10:45:00 PM,9.571,0.0,
15901,11/15/24 11:00:00 PM,9.571,0.0,
15902,11/15/24 11:15:00 PM,9.571,0.0,
15903,11/15/24 11:30:00 PM,9.571,0.0,
15904,11/15/24 11:45:00 PM,9.472,0.0,
15905,11/16/24 12:00:00 AM,9.571,0.0,
15906,11/16/24 12:15:00 AM,9.571,0.0,
15907,11/16/24 12:30:00 AM,9.571,0.0,
15908,11/16/24 12:45:00 AM,9.571,0.0,
15909,11/16/24 01:00:00 AM,9.571,0.0,
15910,11/16/24 01:15:00 AM,9.571,0.0,
15911,11/16/24 01:30:00 AM,9.571,0.0,
15912,11/16/24 01:45:00 AM,9.571,0.0,
15913,11/16/24 02:00:00 AM,9.571,0.0,
15914,11/16/24 02:15:00 AM,9.571,0.0,
15915,11/16/24 02:30:00 AM,9.571,0.0,
15916,11/16/24 02:45:00 AM,9.571,0.0,
15917,11/16/24 03:00:00 AM,9.669,0.0,
15918,11/16/24 03:15:00 AM,9.669,0.0,
15919,11/16/24 03:30:00 AM,9.669,0.0,
15920,11/16/24 03:45:00 AM,9.669,0.0,
15921,11/16/24 04:00:00 AM,9.571,0.0,
15922,11/16/24 04:15:00 AM,9.571,0.0,
15923,11/16/24 04:30:00 AM,9.571,0.0,
15924,11/16/24 04:45:00 AM,9.571,0.0,
15925,11/16/24 05:00:00 AM,9.571,0.0,
15926,11/16/24 05:15:00 AM,9.571,0.0,
15927,11/16/24 05:30:00 AM,9.472,0.0,
15928,11/16/24 05:45:00 AM,9.373,0.0,
15929,11/16/24 06:00:00 AM,9.373,0.0,
15930,11/16/24 06:15:00 AM,9.373,0.0,
15931,11/16/24 06:30:00 AM,9.373,0.0,
15932,11/16/24 06:45:00 AM,9.275,0.0,
15933,11/16/24 07:00:00 AM,9.275,0.0,
15934,11/16/24 07:15:00 AM,9.275,0.0,
15935,11/16/24 07:30:00 AM,9.176,0.0,
15936,11/16/24 07:45:00 AM,9.275,0.0,
15937,11/16/24 08:00:00 AM,9.275,0.0,
15938,11/16/24 08:15:00 AM,9.373,1.0,
15939,11/16/24 08:30:00 AM,9.373,1.0,
15940,11/16/24 08:45:00 AM,9.373,1.0,
15941,11/16/24 09:00:00 AM,9.373,1.0,
15942,11/16/24 09:15:00 AM,9.472,1.0,
15943,11/16/24 09:30:00 AM,9.472,1.0,
15944,11/16/24 09:45:00 AM,9.571,1.0,
15945,11/16/24 10:00:00 AM,9.373,0.0,
15946,11/16/24 10:15:00 AM,9.373,0.0,
15947,11/16/24 10:30:00 AM,9.373,2.0,
15948,11/16/24 10:45:00 AM,9.472,1.0,
15949,11/16/24 11:00:00 AM,9.571,1.0,
15950,11/16/24 11:15:00 AM,9.669,1.0,
15951,11/16/24 11:30:00 AM,9.669,5.0,
15952,11/16/24 11:45:00 AM,9.768,6.0,
15953,11/16/24 12:00:00 PM,9.768,1.0,
15954,11/16/24 12:15:00 PM,9.866,3.0,
15955,11/16/24 12:30:00 PM,9.866,2.0,
15956,11/16/24 12:45:00 PM,9.866,4.0,
15957,11/16/24 01:00:00 PM,9.866,5.0,
15958,11/16/24 01:15:00 PM,9.866,7.0,
15959,11/16/24 01:30:00 PM,9.866,4.0,
15960,11/16/24 01:45:00 PM,9.866,4.0,
15961,11/16/24 02:00:00 PM,9.768,6.0,
15962,11/16/24 02:15:00 PM,9.768,5.0,
15963,11/16/24 02:30:00 PM,9.768,5.0,
15964,11/16/24 02:45:00 PM,9.768,9.0,
15965,11/16/24 03:00:00 PM,9.768,6.0,
15966,11/16/24 03:15:00 PM,9.768,5.0,
15967,11/16/24 03:30:00 PM,9.768,1.0,
15968,11/16/24 03:45:00 PM,9.768,1.0,
15969,11/16/24 04:00:00 PM,9.866,3.0,
15970,11/16/24 04:15:00 PM,9.866,3.0,
15971,11/16/24 04:30:00 PM,9.866,3.0,
15972,11/16/24 04:45:00 PM,9.866,1.0,
15973,11/16/24 05:00:00 PM,9.866,0.0,
15974,11/16/24 05:15:00 PM,9.866,0.0,
15975,11/16/24 05:30:00 PM,9.866,0.0,
15976,11/16/24 05:45:00 PM,9.866,0.0,
15977,11/16/24 06:00:00 PM,9.866,0.0,
15978,11/16/24 06:15:00 PM,9.866,0.0,
15979,11/16/24 06:30:00 PM,9.866,0.0,
15980,11/16/24 06:45:00 PM,9.866,0.0,
15981,11/16/24 07:00:00 PM,9.866,0.0,
15982,11/16/24 07:15:00 PM,9.768,0.0,
15983,11/16/24 07:30:00 PM,9.669,0.0,
15984,11/16/24 07:45:00 PM,9.669,0.0,
15985,11/16/24 08:00:00 PM,9.669,0.0,
15986,11/16/24 08:15:00 PM,9.571,0.0,
15987,11/16/24 08:30:00 PM,9.571,0.0,
15988,11/16/24 08:45:00 PM,9.571,0.0,
15989,11/16/24 09:00:00 PM,9.571,0.0,
15990,11/16/24 09:15:00 PM,9.571,0.0,
15991,11/16/24 09:30:00 PM,9.571,0.0,
15992,11/16/24 09:45:00 PM,9.571,0.0,
15993,11/16/24 10:00:00 PM,9.571,0.0,
15994,11/16/24 10:15:00 PM,9.571,0.0,
15995,11/16/24 10:30:00 PM,9.571,0.0,
15996,11/16/24 10:45:00 PM,9.571,0.0,
15997,11/16/24 11:00:00 PM,9.571,0.0,
15998,11/16/24 11:15:00 PM,9.571,0.0,
15999,11/16/24 11:30:00 PM,9.472,0.0,
16000,11/16/24 11:45:00 PM,9.472,0.0,
16001,11/17/24 12:00:00 AM,9.472,0.0,
16002,11/17/24 12:15:00 AM,9.472,0.0,
16003,11/17/24 12:30:00 AM,9.571,0.0,
16004,11/17/24 12:45:00 AM,9.571,0.0,
16005,11/17/24 01:00:00 AM,9.669,0.0,
16006,11/17/24 01:15:00 AM,9.669,0.0,
16007,11/17/24 01:30:00 AM,9.669,0.0,
16008,11/17/24 01:45:00 AM,9.768,0.0,
16009,11/17/24 02:00:00 AM,9.768,0.0,
16010,11/17/24 02:15:00 AM,9.768,0.0,
16011,11/17/24 02:30:00 AM,9.866,0.0,
16012,11/17/24 02:45:00 AM,9.768,0.0,
16013,11/17/24 03:00:00 AM,9.768,0.0,
16014,11/17/24 03:15:00 AM,9.768,0.0,
16015,11/17/24 03:30:00 AM,9.669,0.0,
16016,11/17/24 03:45:00 AM,9.669,0.0,
16017,11/17/24 04:00:00 AM,9.669,0.0,
16018,11/17/24 04:15:00 AM,9.669,0.0,
16019,11/17/24 04:30:00 AM,9.571,0.0,
16020,11/17/24 04:45:00 AM,9.571,0.0,
16021,11/17/24 05:00:00 AM,9.669,0.0,
16022,11/17/24 05:15:00 AM,9.669,0.0,
16023,11/17/24 05:30:00 AM,9.571,0.0,
16024,11/17/24 05:45:00 AM,9.571,0.0,
16025,11/17/24 06:00:00 AM,9.669,0.0,
16026,11/17/24 06:15:00 AM,9.571,0.0,
16027,11/17/24 06:30:00 AM,9.571,0.0,
16028,11/17/24 06:45:00 AM,9.571,0.0,
16029,11/17/24 07:00:00 AM,9.571,0.0,
16030,11/17/24 07:15:00 AM,9.571,0.0,
16031,11/17/24 07:30:00 AM,9.669,0.0,
16032,11/17/24 07:45:00 AM,9.669,0.0,
16033,11/17/24 08:00:00 AM,9.669,0.0,
16034,11/17/24 08:15:00 AM,9.669,1.0,
16035,11/17/24 08:30:00 AM,9.571,1.0,
16036,11/17/24 08:45:00 AM,9.571,0.0,
16037,11/17/24 09:00:00 AM,9.571,0.0,
16038,11/17/24 09:15:00 AM,9.571,2.0,
16039,11/17/24 09:30:00 AM,9.571,1.0,
16040,11/17/24 09:45:00 AM,9.571,2.0,
16041,11/17/24 10:00:00 AM,9.571,2.0,
16042,11/17/24 10:15:00 AM,9.669,1.0,
16043,11/17/24 10:30:00 AM,9.669,1.0,
16044,11/17/24 10:45:00 AM,9.669,1.0,
16045,11/17/24 11:00:00 AM,9.768,2.0,
16046,11/17/24 11:15:00 AM,9.866,2.0,
16047,11/17/24 11:30:00 AM,9.768,3.0,
16048,11/17/24 11:45:00 AM,9.768,2.0,
16049,11/17/24 12:00:00 PM,9.768,2.0,
16050,11/17/24 12:15:00 PM,9.768,1.0,
16051,11/17/24 12:30:00 PM,9.866,3.0,
16052,11/17/24 12:45:00 PM,9.866,1.0,
16053,11/17/24 01:00:00 PM,9.866,1.0,
16054,11/17/24 01:15:00 PM,9.965,1.0,
16055,11/17/24 01:30:00 PM,9.965,5.0,
16056,11/17/24 01:45:00 PM,9.965,4.0,
16057,11/17/24 02:00:00 PM,9.965,3.0,
16058,11/17/24 02:15:00 PM,9.965,6.0,
16059,11/17/24 02:30:00 PM,9.965,5.0,
16060,11/17/24 02:45:00 PM,9.965,5.0,
16061,11/17/24 03:00:00 PM,9.965,5.0,
16062,11/17/24 03:15:00 PM,9.965,4.0,
16063,11/17/24 03:30:00 PM,10.063,4.0,
16064,11/17/24 03:45:00 PM,9.965,5.0,
16065,11/17/24 04:00:00 PM,10.063,3.0,
16066,11/17/24 04:15:00 PM,10.063,3.0,
16067,11/17/24 04:30:00 PM,10.063,1.0,
16068,11/17/24 04:45:00 PM,10.063,0.0,
16069,11/17/24 05:00:00 PM,10.063,0.0,
16070,11/17/24 05:15:00 PM,9.965,0.0,
16071,11/17/24 05:30:00 PM,9.965,0.0,
16072,11/17/24 05:45:00 PM,9.965,0.0,
16073,11/17/24 06:00:00 PM,9.965,0.0,
16074,11/17/24 06:15:00 PM,9.965,0.0,
16075,11/17/24 06:30:00 PM,9.965,0.0,
16076,11/17/24 06:45:00 PM,9.965,0.0,
16077,11/17/24 07:00:00 PM,9.866,0.0,
16078,11/17/24 07:15:00 PM,9.866,0.0,
16079,11/17/24 07:30:00 PM,9.866,0.0,
16080,11/17/24 07:45:00 PM,9.866,0.0,
16081,11/17/24 08:00:00 PM,9.866,0.0,
16082,11/17/24 08:15:00 PM,9.866,0.0,
16083,11/17/24 08:30:00 PM,9.866,0.0,
16084,11/17/24 08:45:00 PM,9.866,0.0,
16085,11/17/24 09:00:00 PM,9.866,0.0,
16086,11/17/24 09:15:00 PM,9.965,0.0,
16087,11/17/24 09:30:00 PM,9.965,0.0,
16088,11/17/24 09:45:00 PM,9.866,0.0,
16089,11/17/24 10:00:00 PM,9.965,0.0,
16090,11/17/24 10:15:00 PM,9.768,0.0,
16091,11/17/24 10:30:00 PM,9.768,0.0,
16092,11/17/24 10:45:00 PM,9.866,0.0,
16093,11/17/24 11:00:00 PM,9.866,0.0,
16094,11/17/24 11:15:00 PM,9.866,0.0,
16095,11/17/24 11:30:00 PM,9.866,0.0,
16096,11/17/24 11:45:00 PM,9.866,0.0,
16097,11/18/24 12:00:00 AM,9.768,0.0,
16098,11/18/24 12:15:00 AM,9.866,0.0,
16099,11/18/24 12:30:00 AM,9.866,0.0,
16100,11/18/24 12:45:00 AM,9.866,0.0,
16101,11/18/24 01:00:00 AM,9.866,0.0,
16102,11/18/24 01:15:00 AM,9.866,0.0,
16103,11/18/24 01:30:00 AM,9.866,0.0,
16104,11/18/24 01:45:00 AM,9.866,0.0,
16105,11/18/24 02:00:00 AM,9.866,0.0,
16106,11/18/24 02:15:00 AM,9.866,0.0,
16107,11/18/24 02:30:00 AM,9.866,0.0,
16108,11/18/24 02:45:00 AM,9.866,0.0,
16109,11/18/24 03:00:00 AM,9.866,0.0,
16110,11/18/24 03:15:00 AM,9.866,0.0,
16111,11/18/24 03:30:00 AM,9.866,0.0,
16112,11/18/24 03:45:00 AM,9.866,0.0,
16113,11/18/24 04:00:00 AM,9.965,0.0,
16114,11/18/24 04:15:00 AM,9.866,0.0,
16115,11/18/24 04:30:00 AM,9.866,0.0,
16116,11/18/24 04:45:00 AM,9.866,0.0,
16117,11/18/24 05:00:00 AM,9.866,0.0,
16118,11/18/24 05:15:00 AM,9.866,0.0,
16119,11/18/24 05:30:00 AM,9.768,0.0,
16120,11/18/24 05:45:00 AM,9.866,0.0,
16121,11/18/24 06:00:00 AM,9.866,0.0,
16122,11/18/24 06:15:00 AM,9.866,0.0,
16123,11/18/24 06:30:00 AM,9.866,0.0,
16124,11/18/24 06:45:00 AM,9.768,0.0,
16125,11/18/24 07:00:00 AM,9.866,0.0,
16126,11/18/24 07:15:00 AM,9.768,0.0,
16127,11/18/24 07:30:00 AM,9.768,0.0,
16128,11/18/24 07:45:00 AM,9.768,0.0,
16129,11/18/24 08:00:00 AM,9.768,0.0,
16130,11/18/24 08:15:00 AM,9.768,0.0,
16131,11/18/24 08:30:00 AM,9.768,0.0,
16132,11/18/24 08:45:00 AM,9.768,0.0,
16133,11/18/24 09:00:00 AM,9.866,0.0,
16134,11/18/24 09:15:00 AM,9.866,3.0,
16135,11/18/24 09:30:00 AM,9.768,3.0,
16136,11/18/24 09:45:00 AM,9.866,2.0,
16137,11/18/24 10:00:00 AM,9.866,5.0,
16138,11/18/24 10:15:00 AM,9.768,13.0,
16139,11/18/24 10:30:00 AM,9.669,2.0,
16140,11/18/24 10:45:00 AM,9.669,3.0,
16141,11/18/24 11:00:00 AM,9.669,3.0,
16142,11/18/24 11:15:00 AM,9.866,3.0,
16143,11/18/24 11:30:00 AM,9.866,2.0,
16144,11/18/24 11:45:00 AM,9.866,5.0,
16145,11/18/24 12:00:00 PM,9.965,5.0,
16146,11/18/24 12:15:00 PM,9.965,7.0,
16147,11/18/24 12:30:00 PM,9.965,6.0,
16148,11/18/24 12:45:00 PM,10.063,7.0,
16149,11/18/24 01:00:00 PM,10.063,6.0,
16150,11/18/24 01:15:00 PM,10.063,6.0,
16151,11/18/24 01:30:00 PM,10.063,15.0,
16152,11/18/24 01:45:00 PM,10.063,10.0,
16153,11/18/24 02:00:00 PM,10.063,14.0,
16154,11/18/24 02:15:00 PM,10.161,20.0,
16155,11/18/24 02:30:00 PM,10.161,18.0,
16156,11/18/24 02:45:00 PM,10.161,25.0,
16157,11/18/24 03:00:00 PM,10.161,27.0,
16158,11/18/24 03:15:00 PM,10.161,26.0,
16159,11/18/24 03:30:00 PM,10.161,14.0,
16160,11/18/24 03:45:00 PM,10.161,14.0,
16161,11/18/24 04:00:00 PM,10.161,22.0,
16162,11/18/24 04:15:00 PM,10.161,12.0,
16163,11/18/24 04:30:00 PM,10.161,5.0,
16164,11/18/24 04:45:00 PM,10.161,2.0,
16165,11/18/24 05:00:00 PM,10.161,0.0,
16166,11/18/24 05:15:00 PM,10.161,0.0,
16167,11/18/24 05:30:00 PM,10.161,0.0,
16168,11/18/24 05:45:00 PM,10.161,0.0,
16169,11/18/24 06:00:00 PM,10.161,0.0,
16170,11/18/24 06:15:00 PM,10.161,0.0,
16171,11/18/24 06:30:00 PM,10.161,0.0,
16172,11/18/24 06:45:00 PM,10.161,0.0,
16173,11/18/24 07:00:00 PM,10.161,0.0,
16174,11/18/24 07:15:00 PM,10.063,0.0,
16175,11/18/24 07:30:00 PM,10.063,0.0,
16176,11/18/24 07:45:00 PM,10.063,0.0,
16177,11/18/24 08:00:00 PM,10.063,0.0,
16178,11/18/24 08:15:00 PM,10.063,0.0,
16179,11/18/24 08:30:00 PM,10.063,0.0,
16180,11/18/24 08:45:00 PM,10.063,0.0,
16181,11/18/24 09:00:00 PM,10.063,0.0,
16182,11/18/24 09:15:00 PM,10.063,0.0,
16183,11/18/24 09:30:00 PM,10.063,0.0,
16184,11/18/24 09:45:00 PM,10.063,0.0,
16185,11/18/24 10:00:00 PM,10.063,0.0,
16186,11/18/24 10:15:00 PM,9.965,0.0,
16187,11/18/24 10:30:00 PM,9.965,0.0,
16188,11/18/24 10:45:00 PM,9.965,0.0,
16189,11/18/24 11:00:00 PM,9.965,0.0,
16190,11/18/24 11:15:00 PM,9.965,0.0,
16191,11/18/24 11:30:00 PM,9.866,0.0,
16192,11/18/24 11:45:00 PM,9.866,0.0,
16193,11/19/24 12:00:00 AM,9.866,0.0,
16194,11/19/24 12:15:00 AM,9.965,0.0,
16195,11/19/24 12:30:00 AM,9.866,0.0,
16196,11/19/24 12:45:00 AM,9.866,0.0,
16197,11/19/24 01:00:00 AM,9.866,0.0,
16198,11/19/24 01:15:00 AM,9.866,0.0,
16199,11/19/24 01:30:00 AM,9.866,0.0,
16200,11/19/24 01:45:00 AM,9.866,0.0,
16201,11/19/24 02:00:00 AM,9.866,0.0,
16202,11/19/24 02:15:00 AM,9.866,0.0,
16203,11/19/24 02:30:00 AM,9.768,0.0,
16204,11/19/24 02:45:00 AM,9.768,0.0,
16205,11/19/24 03:00:00 AM,9.768,0.0,
16206,11/19/24 03:15:00 AM,9.768,0.0,
16207,11/19/24 03:30:00 AM,9.768,0.0,
16208,11/19/24 03:45:00 AM,9.768,0.0,
16209,11/19/24 04:00:00 AM,9.768,0.0,
16210,11/19/24 04:15:00 AM,9.768,0.0,
16211,11/19/24 04:30:00 AM,9.669,0.0,
16212,11/19/24 04:45:00 AM,9.768,0.0,
16213,11/19/24 05:00:00 AM,9.669,0.0,
16214,11/19/24 05:15:00 AM,9.571,0.0,
16215,11/19/24 05:30:00 AM,9.571,0.0,
16216,11/19/24 05:45:00 AM,9.571,0.0,
16217,11/19/24 06:00:00 AM,9.571,0.0,
16218,11/19/24 06:15:00 AM,9.571,0.0,
16219,11/19/24 06:30:00 AM,9.571,0.0,
16220,11/19/24 06:45:00 AM,9.472,0.0,
16221,11/19/24 07:00:00 AM,9.472,0.0,
16222,11/19/24 07:15:00 AM,9.571,0.0,
16223,11/19/24 07:30:00 AM,9.472,0.0,
16224,11/19/24 07:45:00 AM,9.472,0.0,
16225,11/19/24 08:00:00 AM,9.472,0.0,
16226,11/19/24 08:15:00 AM,9.472,7.0,
16227,11/19/24 08:30:00 AM,9.472,9.0,
16228,11/19/24 08:45:00 AM,9.472,10.0,
16229,11/19/24 09:00:00 AM,9.472,12.0,
16230,11/19/24 09:15:00 AM,9.571,13.0,
16231,11/19/24 09:30:00 AM,9.571,15.0,
16232,11/19/24 09:45:00 AM,9.472,13.0,
16233,11/19/24 10:00:00 AM,9.472,17.0,
16234,11/19/24 10:15:00 AM,9.571,17.0,
16235,11/19/24 10:30:00 AM,9.571,21.0,
16236,11/19/24 10:45:00 AM,9.571,17.0,
16237,11/19/24 11:00:00 AM,9.571,18.0,
16238,11/19/24 11:15:00 AM,9.571,23.0,
16239,11/19/24 11:30:00 AM,9.571,24.0,
16240,11/19/24 11:45:00 AM,9.571,22.0,
16241,11/19/24 12:00:00 PM,9.571,22.0,
16242,11/19/24 12:15:00 PM,9.669,26.0,
16243,11/19/24 12:30:00 PM,9.669,30.0,
16244,11/19/24 12:45:00 PM,9.669,26.0,
16245,11/19/24 01:00:00 PM,9.669,32.0,
16246,11/19/24 01:15:00 PM,9.669,33.0,
16247,11/19/24 01:30:00 PM,9.669,26.0,
16248,11/19/24 01:45:00 PM,9.669,40.0,
16249,11/19/24 02:00:00 PM,9.768,37.0,
16250,11/19/24 02:15:00 PM,9.768,29.0,
16251,11/19/24 02:30:00 PM,9.768,35.0,
16252,11/19/24 02:45:00 PM,9.866,24.0,
16253,11/19/24 03:00:00 PM,9.866,37.0,
16254,11/19/24 03:15:00 PM,9.866,27.0,
16255,11/19/24 03:30:00 PM,9.768,29.0,
16256,11/19/24 03:45:00 PM,9.768,28.0,
16257,11/19/24 04:00:00 PM,9.669,26.0,
16258,11/19/24 04:15:00 PM,9.669,13.0,
16259,11/19/24 04:30:00 PM,9.669,9.0,
16260,11/19/24 04:45:00 PM,9.669,5.0,
16261,11/19/24 05:00:00 PM,9.571,1.0,
16262,11/19/24 05:15:00 PM,9.472,0.0,
16263,11/19/24 05:30:00 PM,9.472,0.0,
16264,11/19/24 05:45:00 PM,9.571,0.0,
16265,11/19/24 06:00:00 PM,9.571,0.0,
16266,11/19/24 06:15:00 PM,9.571,0.0,
16267,11/19/24 06:30:00 PM,9.669,0.0,
16268,11/19/24 06:45:00 PM,9.669,0.0,
16269,11/19/24 07:00:00 PM,9.669,0.0,
16270,11/19/24 07:15:00 PM,9.669,0.0,
16271,11/19/24 07:30:00 PM,9.571,0.0,
16272,11/19/24 07:45:00 PM,9.571,0.0,
16273,11/19/24 08:00:00 PM,9.472,0.0,
16274,11/19/24 08:15:00 PM,9.472,0.0,
16275,11/19/24 08:30:00 PM,9.472,0.0,
16276,11/19/24 08:45:00 PM,9.472,0.0,
16277,11/19/24 09:00:00 PM,9.472,0.0,
16278,11/19/24 09:15:00 PM,9.373,0.0,
16279,11/19/24 09:30:00 PM,9.373,0.0,
16280,11/19/24 09:45:00 PM,9.373,0.0,
16281,11/19/24 10:00:00 PM,9.373,0.0,
16282,11/19/24 10:15:00 PM,9.373,0.0,
16283,11/19/24 10:30:00 PM,9.373,0.0,
16284,11/19/24 10:45:00 PM,9.275,0.0,
16285,11/19/24 11:00:00 PM,9.275,0.0,
16286,11/19/24 11:15:00 PM,9.275,0.0,
16287,11/19/24 11:30:00 PM,9.275,0.0,
16288,11/19/24 11:45:00 PM,9.275,0.0,
16289,11/20/24 12:00:00 AM,9.275,0.0,
16290,11/20/24 12:15:00 AM,9.373,0.0,
16291,11/20/24 12:30:00 AM,9.373,0.0,
16292,11/20/24 12:45:00 AM,9.373,0.0,
16293,11/20/24 01:00:00 AM,9.373,0.0,
16294,11/20/24 01:15:00 AM,9.275,0.0,
16295,11/20/24 01:30:00 AM,9.275,0.0,
16296,11/20/24 01:45:00 AM,9.176,0.0,
16297,11/20/24 02:00:00 AM,9.176,0.0,
16298,11/20/24 02:15:00 AM,9.176,0.0,
16299,11/20/24 02:30:00 AM,9.176,0.0,
16300,11/20/24 02:45:00 AM,9.176,0.0,
16301,11/20/24 03:00:00 AM,9.176,0.0,
16302,11/20/24 03:15:00 AM,9.176,0.0,
16303,11/20/24 03:30:00 AM,9.176,0.0,
16304,11/20/24 03:45:00 AM,9.176,0.0,
16305,11/20/24 04:00:00 AM,9.176,0.0,
16306,11/20/24 04:15:00 AM,9.176,0.0,
16307,11/20/24 04:30:00 AM,9.176,0.0,
16308,11/20/24 04:45:00 AM,9.176,0.0,
16309,11/20/24 05:00:00 AM,9.176,0.0,
16310,11/20/24 05:15:00 AM,9.176,0.0,
16311,11/20/24 05:30:00 AM,9.077,0.0,
16312,11/20/24 05:45:00 AM,9.176,0.0,
16313,11/20/24 06:00:00 AM,9.176,0.0,
16314,11/20/24 06:15:00 AM,9.176,0.0,
16315,11/20/24 06:30:00 AM,9.077,0.0,
16316,11/20/24 06:45:00 AM,9.176,0.0,
16317,11/20/24 07:00:00 AM,9.176,0.0,
16318,11/20/24 07:15:00 AM,9.176,0.0,
16319,11/20/24 07:30:00 AM,9.176,0.0,
16320,11/20/24 07:45:00 AM,9.176,1.0,
16321,11/20/24 08:00:00 AM,9.176,3.0,
16322,11/20/24 08:15:00 AM,9.176,4.0,
16323,11/20/24 08:30:00 AM,9.176,6.0,
