"site.id","latitude","longitude","date","median.T","sst_jpl","sst_acspo","sst_crw"
"DC",42.66801,-70.67422,2024-07-30,16.999,18.6424345576824,17.3617171952219,17.3666666666667
"DC",42.66801,-70.67422,2024-07-31,16.713,19.0778194516296,18.0425865616187,17.6266666666667
"DC",42.66801,-70.67422,2024-08-01,17.189,19.5418489394723,18.1031771619063,17.59
"DC",42.66801,-70.67422,2024-08-02,18.521,19.6299332643559,18.5228366890732,18.2666666666667
"DC",42.66801,-70.67422,2024-08-03,19.187,19.6384630108639,20.023788180225,19.5133333333333
"DC",42.66801,-70.67422,2024-08-04,19.662,20.1380325918262,21.6411538624263,18.7633333333333
"DC",42.66801,-70.67422,2024-08-05,19.4245,20.1283564407656,20.3043461359464,19.7833333333333
"DC",42.66801,-70.67422,2024-08-06,19.044,19.991156751164,20.018004089169,19.96
"DC",42.66801,-70.67422,2024-08-07,19.092,18.7998039317124,19.7749063798997,19.9133333333333
"DC",42.66801,-70.67422,2024-08-08,19.472,18.8308763579928,18.7536964936015,18.89
"DC",42.66801,-70.67422,2024-08-09,18.331,18.9675602690119,18.5847249973087,18.5566666666667
"DC",42.66801,-70.67422,2024-08-10,17.76,19.9070165545784,NA,18.45
"DC",42.66801,-70.67422,2024-08-11,18.806,19.8463528194516,20.2114256433219,18.7033333333333
"DC",42.66801,-70.67422,2024-08-12,19.948,19.6243398861873,19.4158367468386,19.0033333333333
"DC",42.66801,-70.67422,2024-08-13,19.472,19.4268799793068,19.1185540201222,19.1433333333333
"DC",42.66801,-70.67422,2024-08-14,20.234,19.4605137092602,18.8163950797739,19.0466666666667
"DC",42.66801,-70.67422,2024-08-15,18.6635,19.6809627521987,19.1023014169604,19.3333333333333
"DC",42.66801,-70.67422,2024-08-16,19.187,19.800818934299,19.5480651661238,19.49
"DC",42.66801,-70.67422,2024-08-17,18.2355,19.8058023797206,19.6458224961252,19.67
"DC",42.66801,-70.67422,2024-08-18,17.189,19.7939058458355,19.646761705822,19.5366666666667
"DC",42.66801,-70.67422,2024-08-19,17.1415,19.7032586652871,19.3066666268895,19.5566666666667
"DC",42.66801,-70.67422,2024-08-20,18.711,19.2363781686498,19.8481884071792,19.76
"DC",42.66801,-70.67422,2024-08-21,18.711,18.8677749612002,19.5021890289155,19.8033333333333
"DC",42.66801,-70.67422,2024-08-22,18.806,18.8425059493016,18.5210472670913,18.97
"DC",42.66801,-70.67422,2024-08-23,18.901,18.8955975168132,18.4342566449385,18.4466666666667
"DC",42.66801,-70.67422,2024-08-24,18.521,19.1328773926539,18.3708553702671,18.3166666666667
"DC",42.66801,-70.67422,2024-08-25,18.236,19.3298479048112,18.8544195295594,18.6466666666667
"DC",42.66801,-70.67422,2024-08-26,18.0925,19.3747009829281,18.9441344189304,18.7233333333333
"DC",42.66801,-70.67422,2024-08-27,19.187,19.4504061045008,19.2794297251342,19
"DC",42.66801,-70.67422,2024-08-28,19.567,19.4946456285566,19.3669857250454,19.13
"DC",42.66801,-70.67422,2024-08-29,19.3295,19.3125473357475,19.6353564058448,19.3066666666667
"DC",42.66801,-70.67422,2024-08-30,19.187,18.9617061562338,18.9630142491607,19.19
"DC",42.66801,-70.67422,2024-08-31,18.426,18.968964821521,18.5669857693301,18.5066666666667
"DC",42.66801,-70.67422,2024-09-01,17.855,19.076982928091,18.8266598804419,18.61
"DC",42.66801,-70.67422,2024-09-02,18.045,19.1490181065701,19.4313930682282,19.18
"DC",42.66801,-70.67422,2024-09-03,18.711,18.8862058975685,19.3235774139979,19.25
"DC",42.66801,-70.67422,2024-09-04,19.092,18.4356435592344,18.545519356815,18.7733333333333
"DC",42.66801,-70.67422,2024-09-05,18.996,18.4609725814796,18.2650712823188,18.6633333333333
"DC",42.66801,-70.67422,2024-09-06,17.9025,18.5218934299017,18.5392464678545,18.6733333333333
"DC",42.66801,-70.67422,2024-09-07,18.426,18.5873367822038,18.4469653943406,18.5033333333333
"DC",42.66801,-70.67422,2024-09-08,18.806,18.6164314536989,18.3700000294639,18.3166666666667
"DC",42.66801,-70.67422,2024-09-09,18.806,17.9475659596482,18.5092871893205,18.3733333333333
"DC",42.66801,-70.67422,2024-09-10,19.187,17.6955794102431,17.6319551642703,18.0833333333333
"DC",42.66801,-70.67422,2024-09-11,18.8535,17.8855395757889,17.5940733324972,18.0533333333333
"DC",42.66801,-70.67422,2024-09-12,18.521,18.2160951888257,17.7843584693862,17.8366666666667
"DC",42.66801,-70.67422,2024-09-13,16.6655,18.3147584066218,17.8483910453781,17.8633333333333
"DC",42.66801,-70.67422,2024-09-14,16.523,18.3386301086394,17.9460692357143,18.18
"DC",42.66801,-70.67422,2024-09-15,17.6175,18.5460796689084,18.2785743045224,18.1666666666667
"DC",42.66801,-70.67422,2024-09-16,17.57,18.8222058975685,18.412444007858,17.9566666666667
"DC",42.66801,-70.67422,2024-09-17,17.427,18.8326916709778,18.4790224028702,18.1366666666667
"DC",42.66801,-70.67422,2024-09-18,16.332,18.7666880496637,18.5151527330977,18.21
"DC",42.66801,-70.67422,2024-09-19,16.0935,18.7198272115882,18.2923567219145,18.26
"DC",42.66801,-70.67422,2024-09-20,16.523,19.296376616658,19.0303571905409,18.4233333333333
"DC",42.66801,-70.67422,2024-09-21,16.999,18.5264154164511,NA,17.78
"DC",42.66801,-70.67422,2024-09-22,17.094,17.9751303673047,NA,17.35
"DC",42.66801,-70.67422,2024-09-23,17.094,16.5870688049664,17.0150003433228,17.15
"DC",42.66801,-70.67422,2024-09-24,17.189,16.601470253492,16.5539104147016,16.7733333333333
"DC",42.66801,-70.67422,2024-09-25,16.999,16.5984547335748,16.5508230429127,16.7033333333333
"DC",42.66801,-70.67422,2024-09-26,16.903,16.6099891360579,16.1675999450684,16.4466666666667
"DC",42.66801,-70.67422,2024-09-27,17.189,16.8684640455251,16.1857141767229,16.4166666666667
"DC",42.66801,-70.67422,2024-09-28,17.284,16.8568473874806,17.2759470852232,16.4633333333333
"DC",42.66801,-70.67422,2024-09-29,17.665,16.948445938955,16.767358937059,16.71
"DC",42.66801,-70.67422,2024-09-30,17.665,16.9991877909984,16.838469419674,16.82
"DC",42.66801,-70.67422,2024-10-01,17.665,16.9884733574754,17.0948954306886,16.8733333333333
"DC",42.66801,-70.67422,2024-10-02,17.665,16.9471707190895,17.0948954306886,16.8766666666667
"DC",42.66801,-70.67422,2024-10-03,17.475,16.9084211070874,16.855331847098,16.7533333333333
"DC",42.66801,-70.67422,2024-10-04,17.189,16.9387604759441,16.6210815974644,16.8633333333333
"DC",42.66801,-70.67422,2024-10-05,17.379,16.9170755302638,16.9743381119551,16.87
"DC",42.66801,-70.67422,2024-10-06,17.189,16.8990201758924,16.7200000140132,16.82
"DC",42.66801,-70.67422,2024-10-07,16.427,16.7851277806518,16.8804898125785,16.7466666666667
"DC",42.66801,-70.67422,2024-10-08,16.3795,16.2362209001552,16.8919753341518,16.5966666666667
"DC",42.66801,-70.67422,2024-10-09,16.237,16.1005876875323,16.1297347205026,16.4866666666667
"DC",42.66801,-70.67422,2024-10-10,15.473,15.5766363166063,16.1297347205026,16.2233333333333
"DC",42.66801,-70.67422,2024-10-11,15.187,15.3497206414899,15.8840286882865,16.15
"DC",42.66801,-70.67422,2024-10-12,14.996,15.2807941024315,15.5033881032736,15.49
"DC",42.66801,-70.67422,2024-10-13,14.421,15.4893740300052,15.2483299492333,15.21
"DC",42.66801,-70.67422,2024-10-14,14.469,15.4570796689084,14.8891446022298,14.93
"DC",42.66801,-70.67422,2024-10-15,13.461,14.1629094671495,NA,14.6966666666667
"DC",42.66801,-70.67422,2024-10-16,12.69,13.5474190377651,14.2704732643724,14.2733333333333
"DC",42.66801,-70.67422,2024-10-17,12.401,13.3174169684428,13.7803476407728,13.9233333333333
"DC",42.66801,-70.67422,2024-10-18,12.883,13.3047056389033,13.2453673537897,13.5833333333333
"DC",42.66801,-70.67422,2024-10-19,12.883,13.1895763062597,13.2667617059774,13.2733333333333
"DC",42.66801,-70.67422,2024-10-20,13.269,13.5573885152613,13.2075918450647,12.97
"DC",42.66801,-70.67422,2024-10-21,13.461,13.5937258147957,13.5920570124919,13.2166666666667
"DC",42.66801,-70.67422,2024-10-22,13.654,13.7446766683911,13.6123828849093,13.3966666666667
"DC",42.66801,-70.67422,2024-10-23,14.038,13.912634247284,13.6772097783759,13.5166666666667
"DC",42.66801,-70.67422,2024-10-24,13.942,13.8258380755303,13.7154990019478,13.4333333333333
"DC",42.66801,-70.67422,2024-10-25,13.846,13.5897087428867,13.6663543580749,13.65
"DC",42.66801,-70.67422,2024-10-26,13.558,13.2878318675634,13.3402036581408,13.4133333333333
"DC",42.66801,-70.67422,2024-10-27,12.304,12.971727884118,13.100224508558,13.1066666666667
"DC",42.66801,-70.67422,2024-10-28,12.013,12.1900439730988,12.7573877626536,12.83
"DC",42.66801,-70.67422,2024-10-29,11.916,11.9906083807553,12.2243505320598,12.47
"DC",42.66801,-70.67422,2024-10-30,12.207,11.9450615623383,11.9528758271327,12.2533333333333
"DC",42.66801,-70.67422,2024-10-31,12.5455,12.1618385928608,12.0639394413341,12.32
"DC",42.66801,-70.67422,2024-11-01,12.883,12.3254976720124,12.4849694401572,12.3433333333333
"DC",42.66801,-70.67422,2024-11-02,12.69,12.3097863424728,13.1075670163656,12.5166666666667
"DC",42.66801,-70.67422,2024-11-03,11.334,12.338529746508,12.3754786143721,12.3
"DC",42.66801,-70.67422,2024-11-04,11.139,12.3698587687532,12.0259591900572,12.0633333333333
"DC",42.66801,-70.67422,2024-11-05,11.625,12.5471236420072,11.6012719346766,11.75
"DC",42.66801,-70.67422,2024-11-06,12.497,12.280742369374,12.6692243132201,11.76
"DC",42.66801,-70.67422,2024-11-07,12.69,12.2513160889809,12.8961914318885,12.1966666666667
"DC",42.66801,-70.67422,2024-11-08,12.497,12.2225788929126,12.273156812866,12.2266666666667
"DC",42.66801,-70.67422,2024-11-09,10.944,11.8430025866529,12.2435991700685,12.1033333333333
"DC",42.66801,-70.67422,2024-11-10,10.455,11.6015494050698,11.768831925314,11.79
"DC",42.66801,-70.67422,2024-11-11,11.139,11.558309881014,11.4704098134744,11.4966666666667
"DC",42.66801,-70.67422,2024-11-12,10.944,11.5389834454216,11.7011247529574,11.54
"DC",42.66801,-70.67422,2024-11-13,9.669,11.3838091050181,11.4947861246082,11.3366666666667
"DC",42.66801,-70.67422,2024-11-14,9.275,11.3373248836006,11.2543827202094,11.04
"DC",42.66801,-70.67422,2024-11-15,9.1265,10.9962938437662,10.9981185975494,10.79
"DC",42.66801,-70.67422,2024-11-16,9.176,10.5250688049664,10.8137551327141,10.5733333333333
"DC",42.66801,-70.67422,2024-11-17,9.275,10.4639073978272,10.6797346815771,10.4933333333333
"DC",42.66801,-70.67422,2024-11-18,9.768,10.6277744438696,10.7944195799818,10.4533333333333
"DC",42.66801,-70.67422,2024-11-19,9.571,10.6550025866529,10.4784693659568,10.3233333333333
"DC",42.66801,-70.67422,2024-11-20,9.768,10.615233316089,10.6553360634083,10.3866666666667
"DC",42.66801,-70.67422,2024-11-21,10.063,10.6046854630109,10.4896932633133,10.3533333333333
"DC",42.66801,-70.67422,2024-11-22,10.259,9.98878944645629,NA,10.15
"DC",42.66801,-70.67422,2024-11-23,9.866,10.0772167615106,10.2842976971992,10.1566666666667
"DC",42.66801,-70.67422,2024-11-24,8.779,9.84033316088981,NA,10.09
"DC",42.66801,-70.67422,2024-11-25,8.082,9.78497309881014,10.1589441023011,9.96
"DC",42.66801,-70.67422,2024-11-26,8.382,9.79416502845318,10.0294672074865,9.78
"DC",42.66801,-70.67422,2024-11-27,7.682,9.78754164511123,9.78845359664602,9.61333333333333
"DC",42.66801,-70.67422,2024-11-28,8.382,9.74666425245732,9.85273099582053,9.44
"DC",42.66801,-70.67422,2024-11-29,7.481,9.6417651319193,9.61115464869234,9.41
"DC",42.66801,-70.67422,2024-11-30,7.582,9.45436782203828,9.72677019960392,9.39
"DC",42.66801,-70.67422,2024-12-01,6.573,9.22539989653388,9.52098969528356,9.28333333333333
"DC",42.66801,-70.67422,2024-12-02,5.962,9.177658561821,9.35619245513214,9.17333333333333
"DC",42.66801,-70.67422,2024-12-03,5.347,9.1656606311433,9.23782608277062,8.98666666666667
"DC",42.66801,-70.67422,2024-12-04,6.471,9.08817796171754,9.2030786557144,8.94666666666667
"DC",42.66801,-70.67422,2024-12-05,7.179,9.06053078116917,8.99257797015184,8.92333333333333
"DC",42.66801,-70.67422,2024-12-06,6.115,8.97197465080186,8.90999984741211,8.73333333333333
"DC",42.66801,-70.67422,2024-12-07,5.655,8.95010501810657,8.88555783575231,8.71333333333333
"DC",42.66801,-70.67422,2024-12-08,6.064,8.89817640972582,8.80000002029094,8.57666666666667
"DC",42.66801,-70.67422,2024-12-09,6.37,8.82897206414899,8.65949448700789,8.62
"DC",42.66801,-70.67422,2024-12-10,6.573,8.79222917744439,8.6416367864395,8.65
"DC",42.66801,-70.67422,2024-12-11,6.978,8.6636606311433,NA,8.50666666666667
"DC",42.66801,-70.67422,2024-12-12,7.782,8.60388929125711,NA,8.40666666666667
"DC",42.66801,-70.67422,2024-12-13,6.013,8.38450698396275,8.58501039572416,8.36
"DC",42.66801,-70.67422,2024-12-14,5.501,8.14975012933264,8.30527608282483,7.95333333333333
"DC",42.66801,-70.67422,2024-12-15,5.552,8.05311898603207,8.13014490708061,7.91
"DC",42.66801,-70.67422,2024-12-16,6.268,8.11375581996896,8.04855932825703,7.86
"DC",42.66801,-70.67422,2024-12-17,7.983,8.02107501293326,7.63781814575195,7.81
"DC",42.66801,-70.67422,2024-12-18,7.882,7.68899896533885,8.32981633458819,8.10333333333333
"DC",42.66801,-70.67422,2024-12-19,7.381,7.68650284531816,8.11570263977206,7.77333333333333
"DC",42.66801,-70.67422,2024-12-20,6.877,7.63379565442318,8.02258798646631,7.52666666666667
"DC",42.66801,-70.67422,2024-12-21,5.552,7.57499327470253,7.85248157140371,7.7
"DC",42.66801,-70.67422,2024-12-22,2.517,7.59726694257631,7.41151659635571,7.37666666666667
"DC",42.66801,-70.67422,2024-12-23,2.73,7.4467449560269,7.47143763669197,7.31
"DC",42.66801,-70.67422,2024-12-24,2.837,7.42758510087946,7.09775783769753,7.08333333333333
"DC",42.66801,-70.67422,2024-12-25,3.261,7.22686032074496,7.00843135048361,7.14666666666667
"DC",42.66801,-70.67422,2024-12-26,4.623,7.11384893947232,7.27087063694475,7.14333333333333
"DC",42.66801,-70.67422,2024-12-27,4.727,7.04084480082773,7.05088607932948,7.14333333333333
"DC",42.66801,-70.67422,2024-12-28,5.244,7.11888722193482,7.0511776849258,6.96333333333333
"DC",42.66801,-70.67422,2024-12-29,5.141,7.23218520434558,7.37821051748175,6.81333333333333
"DC",42.66801,-70.67422,2024-12-30,7.179,7.05121727884118,NA,6.73333333333333
"DC",42.66801,-70.67422,2024-12-31,7.179,6.96276720124159,6.95672065140265,6.97
"DC",42.66801,-70.67422,2025-01-01,7.381,6.92189394723228,7.02189409902771,6.75666666666667
"DC",42.66801,-70.67422,2025-01-02,6.166,6.93425659596482,7.24981443070874,6.72666666666667
"DC",42.66801,-70.67422,2025-01-03,4.934,6.86319503362649,6.979813272033,6.72
"DC",42.66801,-70.67422,2025-01-04,4.467,6.76326487325401,7.00742799460643,6.55333333333333
"DC",42.66801,-70.67422,2025-01-05,4.207,6.69077289187791,6.89532090023191,6.48333333333333
"DC",42.66801,-70.67422,2025-01-06,2.517,6.67889601655458,6.65882352466497,6.40666666666667
"DC",42.66801,-70.67422,2025-01-07,1.439,6.58099844800828,6.62195744108646,6.41
"DC",42.66801,-70.67422,2025-01-08,1.439,6.32097102948784,6.50269841282816,6.32333333333333
"DC",42.66801,-70.67422,2025-01-09,1.602,5.89732074495603,6.2850411468082,6.19333333333333
"DC",42.66801,-70.67422,2025-01-10,1.926,5.91734040351785,6.13208436729299,6.08666666666667
"DC",42.66801,-70.67422,2025-01-11,3.788,5.92592446973616,6.04111569972078,5.85
"DC",42.66801,-70.67422,2025-01-12,2.943,5.8159177444387,6.00193123211936,5.9
"DC",42.66801,-70.67422,2025-01-13,3.578,5.63439420589757,5.79638949421355,5.87333333333333
"DC",42.66801,-70.67422,2025-01-14,3.049,5.39564873254009,5.85660297349254,5.76
"DC",42.66801,-70.67422,2025-01-15,1.656,5.33159699948267,5.6961030832271,5.38333333333333
"DC",42.66801,-70.67422,2025-01-16,2.303,5.41853233316089,5.63296219380964,5.44
"DC",42.66801,-70.67422,2025-01-17,2.624,5.50866114847387,5.5773026190306,5.40666666666667
"DC",42.66801,-70.67422,2025-01-18,3.998,5.502052250388,5.14240506027318,5.35
"DC",42.66801,-70.67422,2025-01-19,4.415,5.3598634247284,5.33290123448941,5.17666666666667
"DC",42.66801,-70.67422,2025-01-20,3.049,5.37623176409726,5.22146939014902,5.16333333333333
"DC",42.66801,-70.67422,2025-01-21,1.872,5.1549498189343,5.34995780061569,5.05
