"site.id","latitude","longitude","date","median.T","sst_jpl","sst_jpl_n4","sst_jpl_ID2_16","sst_jpl_interp"
"DC",42.66801,-70.67422,2024-12-09,6.37,NA,8.606,8.60471956644751,8.606
"DC",42.66801,-70.67422,2024-12-10,6.573,NA,8.613,8.61186160966249,8.613
"DC",42.66801,-70.67422,2024-12-11,6.978,NA,8.514,8.51221212237048,8.514
"DC",42.66801,-70.67422,2024-12-12,7.782,NA,8.366,8.36525074090571,8.366
"DC",42.66801,-70.67422,2024-12-13,6.013,NA,8.165,8.16447121110329,8.165
"DC",42.66801,-70.67422,2024-12-14,5.501,NA,7.654,7.6486668640197,7.654
"DC",42.66801,-70.67422,2024-12-15,5.552,NA,7.532,7.52564849905259,7.532
"DC",42.66801,-70.67422,2024-12-16,6.268,NA,7.864,7.86043540874898,7.864
"DC",42.66801,-70.67422,2024-12-17,7.983,NA,8.009,8.00661431364442,8.009
"DC",42.66801,-70.67422,2024-12-18,7.882,NA,7.589,7.58730961963636,7.589
"DC",42.66801,-70.67422,2024-12-19,7.381,NA,7.478,7.47789799895314,7.478
"DC",42.66801,-70.67422,2024-12-20,6.877,NA,7.296,7.2964812822245,7.296
"DC",42.66801,-70.67422,2024-12-21,5.552,NA,7.038,7.04119440204125,7.038
"DC",42.66801,-70.67422,2024-12-22,2.517,NA,6.975,6.97959512399532,6.975
"DC",42.66801,-70.67422,2024-12-23,2.73,NA,6.963,6.96488903414227,6.963
"DC",42.66801,-70.67422,2024-12-24,2.837,NA,7.189,7.18733590562682,7.189
"DC",42.66801,-70.67422,2024-12-25,3.261,NA,6.816,6.81284261682264,6.816
"DC",42.66801,-70.67422,2024-12-26,4.623,NA,6.477,6.47816807355348,6.477
"DC",42.66801,-70.67422,2024-12-27,4.727,NA,6.306,6.3100421934366,6.306
"DC",42.66801,-70.67422,2024-12-28,5.244,NA,6.667,6.66519009685043,6.667
"DC",42.66801,-70.67422,2024-12-29,5.141,NA,7.115,7.11433041613756,7.115
"DC",42.66801,-70.67422,2024-12-30,7.179,NA,6.924,6.92402112173993,6.924
"DC",42.66801,-70.67422,2024-12-31,7.179,NA,6.701,6.70262877967602,6.701
"DC",42.66801,-70.67422,2025-01-01,7.381,NA,6.601,6.60186378454116,6.601
"DC",42.66801,-70.67422,2025-01-02,6.166,NA,6.487,6.48401777764373,6.487
"DC",42.66801,-70.67422,2025-01-03,4.934,NA,6.402,6.39987198268195,6.402
"DC",42.66801,-70.67422,2025-01-04,4.467,NA,6.291,6.29109350125007,6.291
"DC",42.66801,-70.67422,2025-01-05,4.207,NA,6.363,6.36358629894729,6.363
"DC",42.66801,-70.67422,2025-01-06,2.517,NA,6.431,6.43294787306298,6.431
"DC",42.66801,-70.67422,2025-01-07,1.439,NA,6.361,6.36179413751734,6.361
"DC",42.66801,-70.67422,2025-01-08,1.439,NA,5.873,5.86606375249499,5.873
"DC",42.66801,-70.67422,2025-01-09,1.602,NA,5.48,5.47498057763137,5.48
"DC",42.66801,-70.67422,2025-01-10,1.926,NA,5.595,5.59336783661491,5.595
"DC",42.66801,-70.67422,2025-01-11,3.788,NA,5.784,5.78400877080921,5.784
"DC",42.66801,-70.67422,2025-01-12,2.943,NA,5.686,5.68468064682255,5.686
"DC",42.66801,-70.67422,2025-01-13,3.578,NA,5.143,5.13849612096485,5.143
"DC",42.66801,-70.67422,2025-01-14,3.049,NA,4.866,4.86044595633719,4.866
"DC",42.66801,-70.67422,2025-01-15,1.656,NA,4.849,4.84677033357308,4.849
"DC",42.66801,-70.67422,2025-01-16,2.303,NA,4.901,4.90000466637913,4.901
"DC",42.66801,-70.67422,2025-01-17,2.624,NA,5.103,5.10126190218234,5.103
"DC",42.66801,-70.67422,2025-01-18,3.998,NA,5.35,5.34789706802859,5.35
"DC",42.66801,-70.67422,2025-01-19,4.415,NA,5.072,5.06998104472839,5.072
"DC",42.66801,-70.67422,2025-01-20,3.049,NA,4.739,4.74014479033079,4.739
"DC",42.66801,-70.67422,2025-01-21,1.872,NA,4.473,4.47529921854847,4.473
"DC",42.66801,-70.67422,2025-01-22,0.784,NA,4.384,4.38263708525106,4.384
"DC",42.66801,-70.67422,2025-01-23,1.439,NA,4.541,4.53901699112386,4.541
"DC",42.66801,-70.67422,2025-01-24,0.893,NA,4.351,4.35064172794747,4.351
"DC",42.66801,-70.67422,2025-01-25,0.343,NA,4.558,4.55837217539949,4.558
"DC",42.66801,-70.67422,2025-01-26,1.221,NA,4.768,4.76735634510546,4.768
"DC",42.66801,-70.67422,2025-01-27,1.112,NA,4.687,4.68560411430086,4.687
"DC",42.66801,-70.67422,2025-01-28,1.764,NA,4.563,4.56201976330152,4.563
"DC",42.66801,-70.67422,2025-01-29,2.943,NA,4.464,4.46312365568078,4.464
"DC",42.66801,-70.67422,2025-01-30,1.764,NA,4.413,4.41633768237417,4.413
"DC",42.66801,-70.67422,2025-01-31,2.943,NA,4.39,4.39393985928399,4.39
"DC",42.66801,-70.67422,2025-02-01,3.683,NA,4.14,4.14439063243191,4.14
"DC",42.66801,-70.67422,2025-02-02,1.764,NA,3.971,3.9775403373108,3.971
"DC",42.66801,-70.67422,2025-02-03,3.155,NA,4.263,4.26588272601917,4.263
"DC",42.66801,-70.67422,2025-02-04,3.472,NA,4.01,4.0171645140235,4.01
"DC",42.66801,-70.67422,2025-02-05,2.303,NA,3.961,3.97260568690774,3.961
"DC",42.66801,-70.67422,2025-02-06,2.517,NA,3.92,3.92662063044344,3.92
"DC",42.66801,-70.67422,2025-02-07,2.943,NA,4.255,4.25269482398172,4.255
"DC",42.66801,-70.67422,2025-02-08,2.41,NA,4.121,4.11794936673898,4.121
"DC",42.66801,-70.67422,2025-02-09,2.624,NA,4.119,4.12143602711039,4.119
"DC",42.66801,-70.67422,2025-02-10,2.624,NA,4.045,4.04734985987735,4.045
"DC",42.66801,-70.67422,2025-02-11,1.764,NA,4.086,4.08665281000382,4.086
"DC",42.66801,-70.67422,2025-02-12,2.249,NA,4.201,4.19839837061176,4.201
"DC",42.66801,-70.67422,2025-02-13,3.683,NA,4.223,4.21936144046411,4.223
"DC",42.66801,-70.67422,2025-02-14,2.249,NA,3.992,3.98815603429201,3.992
"DC",42.66801,-70.67422,2025-02-15,1.548,NA,3.959,3.9553703916765,3.959
"DC",42.66801,-70.67422,2025-02-16,3.525,NA,3.271,3.26616067248259,3.271
"DC",42.66801,-70.67422,2025-02-17,1.439,NA,3.313,3.307562607866,3.313
"DC",42.66801,-70.67422,2025-02-18,0.563,NA,3.322,3.31796041105547,3.322
"DC",42.66801,-70.67422,2025-02-19,0.121,NA,3.39,3.39011223378162,3.39
"DC",42.66801,-70.67422,2025-02-20,0.453,NA,3.041,3.04078291526482,3.041
"DC",42.66801,-70.67422,2025-02-21,0.508,NA,2.774,2.77662828003164,2.774
"DC",42.66801,-70.67422,2025-02-22,0.563,NA,2.716,2.71914416354,2.716
"DC",42.66801,-70.67422,2025-02-23,1.764,NA,2.858,2.85844973306522,2.858
"DC",42.66801,-70.67422,2025-02-24,2.517,NA,3.197,3.19607612112471,3.197
"DC",42.66801,-70.67422,2025-02-25,3.155,NA,3.245,3.24496162479742,3.245
"DC",42.66801,-70.67422,2025-02-26,3.578,NA,3.264,3.26484346784809,3.264
"DC",42.66801,-70.67422,2025-02-27,3.788,NA,3.229,3.22871041954902,3.229
"DC",42.66801,-70.67422,2025-02-28,3.998,NA,3.25,3.24896496657596,3.25
"DC",42.66801,-70.67422,2025-03-01,3.998,NA,3.11,3.11049852550595,3.11
"DC",42.66801,-70.67422,2025-03-02,2.677,NA,2.948,2.94921454525302,2.948
"DC",42.66801,-70.67422,2025-03-03,1.872,NA,2.784,2.78472638807904,2.784
"DC",42.66801,-70.67422,2025-03-04,2.517,NA,3.018,3.01552297560304,3.018
"DC",42.66801,-70.67422,2025-03-05,3.049,NA,3.335,3.333307377277,3.335
"DC",42.66801,-70.67422,2025-03-06,4.102,NA,3.437,3.43610079846108,3.437
"DC",42.66801,-70.67422,2025-03-07,3.998,NA,3.264,3.26434830554019,3.264
"DC",42.66801,-70.67422,2025-03-08,3.049,NA,3.052,3.05541092164983,3.052
"DC",42.66801,-70.67422,2025-03-09,2.943,NA,3.035,3.03842467129319,3.035
"DC",42.66801,-70.67422,2025-03-10,3.472,NA,3.351,3.35122210386455,3.351
"DC",42.66801,-70.67422,2025-03-11,3.788,NA,3.847,3.84896847189054,3.847
"DC",42.66801,-70.67422,2025-03-12,4.207,NA,4.165,4.16347953985572,4.165
"DC",42.66801,-70.67422,2025-03-13,4.207,NA,4.15,4.14968090885222,4.15
"DC",42.66801,-70.67422,2025-03-14,4.623,NA,3.872,3.87182824540609,3.872
"DC",42.66801,-70.67422,2025-03-15,4.623,NA,3.838,3.83802342306606,3.838
"DC",42.66801,-70.67422,2025-03-16,4.519,NA,3.892,3.89087002116099,3.892
"DC",42.66801,-70.67422,2025-03-17,4.934,NA,4.159,4.15862958847738,4.159
"DC",42.66801,-70.67422,2025-03-18,5.757,NA,4.097,4.09737212558034,4.097
"DC",42.66801,-70.67422,2025-03-19,5.347,NA,4.151,4.15144067960122,4.151
"DC",42.66801,-70.67422,2025-03-20,5.141,NA,4.608,4.60636354704506,4.608
"DC",42.66801,-70.67422,2025-03-21,5.141,NA,4.466,4.46444000682989,4.466
"DC",42.66801,-70.67422,2025-03-22,4.8825,NA,4.4,4.39673482148332,4.4
"DC",42.66801,-70.67422,2025-03-23,4.831,NA,4.292,4.28809305092454,4.292
"DC",42.66801,-70.67422,2025-03-24,4.519,NA,4.45,4.44827617375348,4.45
"DC",42.66801,-70.67422,2025-03-25,4.727,NA,4.375,4.37466924520233,4.375
"DC",42.66801,-70.67422,2025-03-26,5.244,NA,4.243,4.24290738697056,4.243
"DC",42.66801,-70.67422,2025-03-27,5.037,NA,4.272,4.27161182929102,4.272
"DC",42.66801,-70.67422,2025-03-28,5.141,NA,4.195,4.19431150833636,4.195
"DC",42.66801,-70.67422,2025-03-29,4.934,NA,4.283,4.28224695348151,4.283
"DC",42.66801,-70.67422,2025-03-30,5.037,NA,4.517,4.51588400755905,4.517
"DC",42.66801,-70.67422,2025-03-31,5.141,NA,5.08,5.07915459029608,5.08
"DC",42.66801,-70.67422,2025-04-01,6.573,NA,5.031,5.03071905005058,5.031
"DC",42.66801,-70.67422,2025-04-02,5.6035,NA,5.069,5.06837318141022,5.069
"DC",42.66801,-70.67422,2025-04-03,5.141,NA,5.148,5.14728100739952,5.148
"DC",42.66801,-70.67422,2025-04-04,6.573,NA,5.225,5.22430625172536,5.225
"DC",42.66801,-70.67422,2025-04-05,6.166,NA,5.658,5.65718982637934,5.658
"DC",42.66801,-70.67422,2025-04-06,5.706,NA,5.569,5.56780951886557,5.569
"DC",42.66801,-70.67422,2025-04-07,6.268,NA,4.952,4.95038940054913,4.952
"DC",42.66801,-70.67422,2025-04-08,5.962,NA,5.305,5.30404010206488,5.305
"DC",42.66801,-70.67422,2025-04-09,5.244,NA,5.292,5.29139607554371,5.292
"DC",42.66801,-70.67422,2025-04-10,5.244,NA,4.982,4.98060033340902,4.982
"DC",42.66801,-70.67422,2025-04-11,5.2955,NA,4.856,4.8543783027456,4.856
"DC",42.66801,-70.67422,2025-04-12,5.347,NA,5.006,5.00497260833315,5.006
"DC",42.66801,-70.67422,2025-04-13,5.244,NA,4.46,4.45942950131431,4.46
"DC",42.66801,-70.67422,2025-04-14,5.244,NA,5.129,5.1287075519142,5.129
"DC",42.66801,-70.67422,2025-04-15,5.347,NA,5.402,5.40306799550767,5.402
"DC",42.66801,-70.67422,2025-04-16,6.775,NA,5.541,5.54115086060993,5.541
"DC",42.66801,-70.67422,2025-04-17,7.179,NA,5.405,5.40465944439658,5.405
"DC",42.66801,-70.67422,2025-04-18,6.877,NA,5.368,5.3691919875369,5.368
"DC",42.66801,-70.67422,2025-04-19,6.573,NA,5.432,5.43035569112377,5.432
"DC",42.66801,-70.67422,2025-04-20,8.68,NA,5.46,5.4594364010446,5.46
"DC",42.66801,-70.67422,2025-04-21,6.978,NA,5.966,5.96331623545066,5.966
"DC",42.66801,-70.67422,2025-04-22,6.674,NA,6.39,6.38785441572355,6.39
"DC",42.66801,-70.67422,2025-04-23,7.4815,NA,6.789,6.78808073983326,6.789
"DC",42.66801,-70.67422,2025-04-24,8.481,NA,7.243,7.23747965050567,7.243
"DC",42.66801,-70.67422,2025-04-25,7.381,NA,7.174,7.17233554275073,7.174
"DC",42.66801,-70.67422,2025-04-26,6.775,NA,6.667,6.66533866741918,6.667
"DC",42.66801,-70.67422,2025-04-27,7.381,NA,6.519,6.51725405701605,6.519
"DC",42.66801,-70.67422,2025-04-28,7.079,NA,6.52,6.51785112250298,6.52
"DC",42.66801,-70.67422,2025-04-29,7.682,NA,7.272,7.27282847525677,7.272
"DC",42.66801,-70.67422,2025-04-30,8.531,NA,7.835,7.83404415322368,7.835
"DC",42.66801,-70.67422,2025-05-01,8.082,NA,7.943,7.94297307379543,7.943
"DC",42.66801,-70.67422,2025-05-02,6.674,NA,7.981,7.98105029520533,7.981
"DC",42.66801,-70.67422,2025-05-03,8.132,NA,8.259,8.25898647292508,8.259
"DC",42.66801,-70.67422,2025-05-04,9.571,NA,8.815,8.81419575878924,8.815
"DC",42.66801,-70.67422,2025-05-05,10.455,NA,8.848,8.84650415936842,8.848
"DC",42.66801,-70.67422,2025-05-06,9.768,NA,9.685,9.68351170421624,9.685
"DC",42.66801,-70.67422,2025-05-07,8.978,NA,9.823,9.82152210708503,9.823
"DC",42.66801,-70.67422,2025-05-08,9.866,NA,9.795,9.79369125690777,9.795
"DC",42.66801,-70.67422,2025-05-09,11.139,NA,9.596,9.59373699738701,9.596
"DC",42.66801,-70.67422,2025-05-10,11.041,NA,8.687,8.68423262230771,8.687
"DC",42.66801,-70.67422,2025-05-11,10.651,NA,8.653,8.65049694125696,8.653
"DC",42.66801,-70.67422,2025-05-12,10.846,NA,9.014,9.01253908974395,9.014
"DC",42.66801,-70.67422,2025-05-13,11.09,NA,10.83,10.8277178455953,10.83
"DC",42.66801,-70.67422,2025-05-14,11.139,NA,11.686,11.6819960107191,11.686
"DC",42.66801,-70.67422,2025-05-15,11.4795,NA,11.852,11.8480232683016,11.852
"DC",42.66801,-70.67422,2025-05-16,12.013,NA,11.667,11.6630369233217,11.667
"DC",42.66801,-70.67422,2025-05-17,8.779,NA,12.213,12.209711345448,12.213
"DC",42.66801,-70.67422,2025-05-18,12.787,NA,12.773,12.7702956270992,12.773
"DC",42.66801,-70.67422,2025-05-19,13.173,NA,12.605,12.6022822022994,12.605
"DC",42.66801,-70.67422,2025-05-20,12.013,NA,10.156,10.155032494965,10.156
"DC",42.66801,-70.67422,2025-05-21,10.651,NA,9.971,9.96969125690777,9.971
"DC",42.66801,-70.67422,2025-05-22,9.669,NA,9.608,9.60720348139952,9.608
"DC",42.66801,-70.67422,2025-05-23,9.768,NA,9.046,9.04508463331642,9.046
"DC",42.66801,-70.67422,2025-05-24,9.866,NA,9.668,9.66928900046481,9.668
"DC",42.66801,-70.67422,2025-05-25,10.651,NA,10.188,10.1896343539183,10.188
"DC",42.66801,-70.67422,2025-05-26,11.139,NA,10.107,10.1089083118486,10.107
"DC",42.66801,-70.67422,2025-05-27,10.602,NA,10.111,10.112270462074,10.111
"DC",42.66801,-70.67422,2025-05-28,10.944,NA,10.307,10.3087867780923,10.307
"DC",42.66801,-70.67422,2025-05-29,10.944,NA,11.88,11.8830820209228,11.88
"DC",42.66801,-70.67422,2025-05-30,10.6995,NA,12.318,12.3191048957805,12.318
"DC",42.66801,-70.67422,2025-05-31,10.161,NA,12.313,12.3145760797244,12.313
"DC",42.66801,-70.67422,2025-06-01,11.139,NA,12.296,12.2973830754453,12.296
"DC",42.66801,-70.67422,2025-06-02,11.236,NA,12.348,12.3475484260279,12.348
"DC",42.66801,-70.67422,2025-06-03,12.207,NA,12.091,12.0890521785311,12.091
"DC",42.66801,-70.67422,2025-06-04,11.5765,NA,12.094,12.0921693677649,12.094
"DC",42.66801,-70.67422,2025-06-05,12.11,NA,12.061,12.0589014154691,12.061
"DC",42.66801,-70.67422,2025-06-06,13.076,NA,12.389,12.3883790727725,12.389
"DC",42.66801,-70.67422,2025-06-07,13.99,NA,13.723,13.7248142915652,13.723
"DC",42.66801,-70.67422,2025-06-08,14.038,NA,13.68,13.6823762508072,13.68
"DC",42.66801,-70.67422,2025-06-09,12.304,NA,13.689,13.6912729200262,13.689
"DC",42.66801,-70.67422,2025-06-10,14.23,NA,14.201,14.2030087290222,14.201
"DC",42.66801,-70.67422,2025-06-11,14.996,NA,15.862,15.8617210789891,15.862
"DC",42.66801,-70.67422,2025-06-12,15.903,NA,15.97,15.9697833692222,15.97
"DC",42.66801,-70.67422,2025-06-13,15.8075,NA,15.957,15.9562436312575,15.957
"DC",42.66801,-70.67422,2025-06-14,15.76,NA,15.093,15.0933210081503,15.093
"DC",42.66801,-70.67422,2025-06-15,15.0435,NA,15.234,15.2345855060071,15.234
"DC",42.66801,-70.67422,2025-06-16,13.558,NA,15.046,15.0465831778932,15.046
"DC",42.66801,-70.67422,2025-06-17,12.304,NA,16.176,16.173262462775,16.176
"DC",42.66801,-70.67422,2025-06-18,11.139,NA,16.795,16.7943600315652,16.795
"DC",42.66801,-70.67422,2025-06-19,12.11,NA,16.741,16.7401246558609,16.741
"DC",42.66801,-70.67422,2025-06-20,13.076,NA,16.623,16.6222722525515,16.623
"DC",42.66801,-70.67422,2025-06-21,12.401,NA,16.726,16.7242875055612,16.726
"DC",42.66801,-70.67422,2025-06-22,13.5095,NA,17.472,17.469950231573,17.472
"DC",42.66801,-70.67422,2025-06-23,14.325,NA,17.892,17.890786609188,17.892
"DC",42.66801,-70.67422,2025-06-24,13.942,NA,18.637,18.6359103181001,18.637
"DC",42.66801,-70.67422,2025-06-25,16.1415,NA,18.524,18.5232438637171,18.524
"DC",42.66801,-70.67422,2025-06-26,15.903,NA,18.568,18.5673160713398,18.568
"DC",42.66801,-70.67422,2025-06-27,16.427,NA,18.31,18.3095822366107,18.31
"DC",42.66801,-70.67422,2025-06-28,12.8835,NA,18.212,18.2112656705006,18.212
"DC",42.66801,-70.67422,2025-06-29,13.75,NA,18.686,18.6866916028266,18.686
"DC",42.66801,-70.67422,2025-06-30,14.996,NA,18.739,18.7394352065145,18.739
"DC",42.66801,-70.67422,2025-07-01,14.996,NA,18.739,18.7398437979233,18.739
"DC",42.66801,-70.67422,2025-07-02,17.189,NA,18.869,18.8690408060559,18.869
"DC",42.66801,-70.67422,2025-07-03,18.3785,NA,19.02,19.0193929978205,19.02
"DC",42.66801,-70.67422,2025-07-04,19.567,NA,19.002,19.0015028922219,19.002
"DC",42.66801,-70.67422,2025-07-05,17.95,NA,19.25,19.2487516503937,19.25
"DC",42.66801,-70.67422,2025-07-06,17.8075,NA,19.511,19.509214140554,19.511
"DC",42.66801,-70.67422,2025-07-07,17.189,NA,19.963,19.962073994836,19.963
"DC",42.66801,-70.67422,2025-07-08,13.365,NA,20.12,20.1177009444703,20.12
"DC",42.66801,-70.67422,2025-07-09,16.808,NA,20.199,20.1971644058038,20.199
"DC",42.66801,-70.67422,2025-07-10,17.189,NA,19.289,19.2872306573555,19.289
"DC",42.66801,-70.67422,2025-07-11,17.855,NA,18.936,18.9340497481166,18.936
"DC",42.66801,-70.67422,2025-07-12,16.618,NA,18.737,18.7335216124542,18.737
"DC",42.66801,-70.67422,2025-07-13,13.221,NA,18.648,18.6439961136515,18.648
"DC",42.66801,-70.67422,2025-07-14,13.558,NA,18.706,18.7005966160279,18.706
"DC",42.66801,-70.67422,2025-07-15,13.654,NA,19.86,19.8582670738291,19.86
"DC",42.66801,-70.67422,2025-07-16,14.182,NA,20.315,20.316289997678,20.315
"DC",42.66801,-70.67422,2025-07-17,14.948,NA,20.267,20.2675082609105,20.267
"DC",42.66801,-70.67422,2025-07-18,16.141,NA,19.989,19.9877790151783,19.989
"DC",42.66801,-70.67422,2025-07-19,16.999,NA,19.815,19.8134230493768,19.815
"DC",42.66801,-70.67422,2025-07-20,14.565,NA,19.463,19.4613728296588,19.463
"DC",42.66801,-70.67422,2025-07-21,16.523,NA,18.094,18.0930037747762,18.094
"DC",42.66801,-70.67422,2025-07-22,16.618,NA,17.361,17.3580571807663,17.361
"DC",42.66801,-70.67422,2025-07-23,16.046,NA,17.476,17.472484172395,17.476
"DC",42.66801,-70.67422,2025-07-24,15.855,NA,17.609,17.6045702098133,17.609
"DC",42.66801,-70.67422,2025-07-25,16.713,NA,18.149,18.1457497800797,18.149
"DC",42.66801,-70.67422,2025-07-26,17.475,NA,18.605,18.6039650136681,18.605
"DC",42.66801,-70.67422,2025-07-27,15.76,NA,18.976,18.9756908262654,18.976
"DC",42.66801,-70.67422,2025-07-28,14.7565,NA,19.22,19.2195510587319,19.22
"DC",42.66801,-70.67422,2025-07-29,14.7565,NA,19.453,19.4525143173892,19.453
"DC",42.66801,-70.67422,2025-07-30,17.094,NA,19.616,19.6162267083152,19.616
"DC",42.66801,-70.67422,2025-07-31,17.665,NA,19.42,19.4177994899096,19.42
"DC",42.66801,-70.67422,2025-08-01,17.95,NA,18.828,18.8253994708043,18.828
"DC",42.66801,-70.67422,2025-08-02,18.426,NA,18.799,18.7995978540688,18.799
"DC",42.66801,-70.67422,2025-08-03,18.616,NA,18.84,18.8346884676811,18.84
"DC",42.66801,-70.67422,2025-08-04,17.189,NA,18.629,18.6382232870101,18.629
"DC",42.66801,-70.67422,2025-08-05,17.57,NA,18.521,18.5204990505884,18.521
"DC",42.66801,-70.67422,2025-08-06,18.711,NA,18.928,18.925810821062,18.928
"DC",42.66801,-70.67422,2025-08-07,19.662,NA,19.234,19.2341913934133,19.234
"DC",42.66801,-70.67422,2025-08-08,18.806,NA,19.236,19.229823634844,19.236
"DC",42.66801,-70.67422,2025-08-09,16.903,NA,19.248,19.2470318826837,19.248
"DC",42.66801,-70.67422,2025-08-10,15.569,NA,19.441,19.4395463219717,19.441
"DC",42.66801,-70.67422,2025-08-11,15.569,NA,19.573,19.5713193347365,19.573
"DC",42.66801,-70.67422,2025-08-12,16.713,NA,20.092,20.093138443915,20.092
"DC",42.66801,-70.67422,2025-08-13,17.1415,NA,20.687,20.6898146065406,20.687
"DC",42.66801,-70.67422,2025-08-14,16.5705,NA,21.201,21.206019083618,21.201
"DC",42.66801,-70.67422,2025-08-15,17.475,NA,21.15,21.155301763658,21.15
"DC",42.66801,-70.67422,2025-08-16,18.14,NA,21.059,21.0610134060422,21.059
"DC",42.66801,-70.67422,2025-08-17,17.2365,NA,20.958,20.9582635197794,20.958
"DC",42.66801,-70.67422,2025-08-18,17.475,NA,20.588,20.5895555682823,20.588
"DC",42.66801,-70.67422,2025-08-19,17.9025,NA,20.258,20.256198359684,20.258
"DC",42.66801,-70.67422,2025-08-20,17.95,NA,18.848,18.8541629416531,18.848
"DC",42.66801,-70.67422,2025-08-21,17.95,NA,18.228,18.2275815826981,18.228
"DC",42.66801,-70.67422,2025-08-22,18.188,NA,18.062,18.0590824875363,18.062
"DC",42.66801,-70.67422,2025-08-23,18.331,NA,18.164,18.1623989532388,18.164
"DC",42.66801,-70.67422,2025-08-24,17.284,NA,18.268,18.2679919685535,18.268
"DC",42.66801,-70.67422,2025-08-25,17.855,NA,20.536,20.5352329659639,20.536
"DC",42.66801,-70.67422,2025-08-26,18.996,NA,19.877,19.8757596829834,19.877
"DC",42.66801,-70.67422,2025-08-27,18.806,NA,18.122,18.1201730731929,18.122
"DC",42.66801,-70.67422,2025-08-28,18.7585,NA,18.13,18.1273105053303,18.13
"DC",42.66801,-70.67422,2025-08-29,16.523,NA,18.221,18.219113543609,18.221
"DC",42.66801,-70.67422,2025-08-30,17.189,NA,18.258,18.2572732115646,18.258
"DC",42.66801,-70.67422,2025-08-31,17.57,NA,18.163,18.1630234712778,18.163
"DC",42.66801,-70.67422,2025-09-01,17.094,NA,18.155,18.1539657020686,18.155
"DC",42.66801,-70.67422,2025-09-02,17.094,NA,18.18,18.1825260990654,18.18
"DC",42.66801,-70.67422,2025-09-03,17.7125,NA,17.974,17.9736880082057,17.974
"DC",42.66801,-70.67422,2025-09-04,14.661,NA,18.087,18.0859723316269,18.087
"DC",42.66801,-70.67422,2025-09-05,13.654,NA,18.19,18.1871072511405,18.19
"DC",42.66801,-70.67422,2025-09-06,13.365,NA,18.076,18.0735981516028,18.076
"DC",42.66801,-70.67422,2025-09-07,14.038,NA,17.947,17.9442336950317,17.947
"DC",42.66801,-70.67422,2025-09-08,14.421,NA,17.502,17.4966069285197,17.502
"DC",42.66801,-70.67422,2025-09-09,15.282,NA,17.429,17.42393760783,17.429
"DC",42.66801,-70.67422,2025-09-10,15.855,NA,17.314,17.3068831022732,17.314
"DC",42.66801,-70.67422,2025-09-11,16.237,NA,17.094,17.0898454892898,17.094
"DC",42.66801,-70.67422,2025-09-12,16.332,NA,16.857,16.8606307516568,16.857
"DC",42.66801,-70.67422,2025-09-13,16.237,NA,16.733,16.7361397435282,16.733
"DC",42.66801,-70.67422,2025-09-14,15.664,NA,16.718,16.7190801523602,16.718
"DC",42.66801,-70.67422,2025-09-15,16.332,NA,16.685,16.6858603038981,16.685
"DC",42.66801,-70.67422,2025-09-16,16.903,NA,16.725,16.7229876416689,16.725
"DC",42.66801,-70.67422,2025-09-17,17.189,NA,17.653,17.6523602546214,17.653
"DC",42.66801,-70.67422,2025-09-18,17.76,NA,17.682,17.6813212957747,17.682
"DC",42.66801,-70.67422,2025-09-19,18.331,NA,17.739,17.7321156673073,17.739
"DC",42.66801,-70.67422,2025-09-20,17.95,NA,17.709,17.6965714354023,17.709
"DC",42.66801,-70.67422,2025-09-21,17.57,NA,17.383,17.3806680235087,17.383
"DC",42.66801,-70.67422,2025-09-22,17.379,NA,17.21,17.2125591000064,17.21
"DC",42.66801,-70.67422,2025-09-23,17.379,NA,17.243,17.2479803522558,17.243
"DC",42.66801,-70.67422,2025-09-24,17.475,NA,17.273,17.2738756128642,17.273
"DC",42.66801,-70.67422,2025-09-25,16.523,NA,17.818,17.8195384154893,17.818
"DC",42.66801,-70.67422,2025-09-26,16.999,NA,18.057,18.0580620154688,18.057
"DC",42.66801,-70.67422,2025-09-27,17.76,NA,18.075,18.0764185160807,18.075
"DC",42.66801,-70.67422,2025-09-28,17.855,NA,18.647,18.6528526278468,18.647
"DC",42.66801,-70.67422,2025-09-29,18.521,NA,18.695,18.7031850357539,18.695
"DC",42.66801,-70.67422,2025-09-30,18.2835,NA,18.133,18.1391243622961,18.133
"DC",42.66801,-70.67422,2025-10-01,17.665,NA,17.817,17.8161943586054,17.817
"DC",42.66801,-70.67422,2025-10-02,17.094,NA,16.818,16.8134407514002,16.818
"DC",42.66801,-70.67422,2025-10-03,16.808,NA,16.872,16.8672918159609,16.872
"DC",42.66801,-70.67422,2025-10-04,16.618,NA,17.021,17.0205211966085,17.021
"DC",42.66801,-70.67422,2025-10-05,16.808,NA,17.036,17.0317739151884,17.036
"DC",42.66801,-70.67422,2025-10-06,16.999,NA,17.22,17.2167527579082,17.22
"DC",42.66801,-70.67422,2025-10-07,17.379,NA,17.306,17.3057940590174,17.306
"DC",42.66801,-70.67422,2025-10-08,17.094,NA,16.976,16.9786271227197,16.976
"DC",42.66801,-70.67422,2025-10-09,15.76,NA,16.782,16.7867506837878,16.782
"DC",42.66801,-70.67422,2025-10-10,14.996,NA,16.411,16.4136834730995,16.411
"SH",42.00343,-70.61506,2024-05-15,10.455,11.061,11.061,11.0434876715476,11.061
"SH",42.00343,-70.61506,2024-05-16,10.357,11.013,11.013,10.9960102271505,11.013
"SH",42.00343,-70.61506,2024-05-17,11.625,10.903,10.903,10.8912304751115,10.903
