"site.id","latitude","longitude","date","median.T","sst_jpl","sst_acspo","sst_crw"
"DC",42.66801,-70.67422,"2024-09-07",18.426,NA,NA,18.5
"DC",42.66801,-70.67422,"2024-09-08",18.806,NA,NA,18.28
"DC",42.66801,-70.67422,"2024-09-09",18.806,NA,NA,18.34
"DC",42.66801,-70.67422,"2024-09-10",19.187,NA,NA,18.06
"DC",42.66801,-70.67422,"2024-09-11",18.8535,NA,NA,18.03
"DC",42.66801,-70.67422,"2024-09-12",18.521,NA,NA,17.81
"DC",42.66801,-70.67422,"2024-09-13",16.6655,NA,NA,17.82
"DC",42.66801,-70.67422,"2024-09-14",16.523,NA,NA,18.16
"DC",42.66801,-70.67422,"2024-09-15",17.6175,NA,NA,18.13
"DC",42.66801,-70.67422,"2024-09-16",17.57,NA,NA,17.87
"DC",42.66801,-70.67422,"2024-09-17",17.427,NA,NA,18.05
"DC",42.66801,-70.67422,"2024-09-18",16.332,NA,NA,18.15
"DC",42.66801,-70.67422,"2024-09-19",16.0935,NA,NA,18.2
"DC",42.66801,-70.67422,"2024-09-20",16.523,NA,NA,18.35
"DC",42.66801,-70.67422,"2024-09-21",16.999,NA,NA,17.71
"DC",42.66801,-70.67422,"2024-09-22",17.094,NA,NA,17.29
"DC",42.66801,-70.67422,"2024-09-23",17.094,NA,NA,17.09
"DC",42.66801,-70.67422,"2024-09-24",17.189,NA,NA,16.75
"DC",42.66801,-70.67422,"2024-09-25",16.999,NA,NA,16.69
"DC",42.66801,-70.67422,"2024-09-26",16.903,NA,NA,16.41
"DC",42.66801,-70.67422,"2024-09-27",17.189,NA,NA,16.38
"DC",42.66801,-70.67422,"2024-09-28",17.284,NA,NA,16.41
"DC",42.66801,-70.67422,"2024-09-29",17.665,NA,NA,16.7
"DC",42.66801,-70.67422,"2024-09-30",17.665,NA,NA,16.8
"DC",42.66801,-70.67422,"2024-10-01",17.665,NA,NA,16.86
"DC",42.66801,-70.67422,"2024-10-02",17.665,NA,NA,16.85
"DC",42.66801,-70.67422,"2024-10-03",17.475,NA,NA,16.74
"DC",42.66801,-70.67422,"2024-10-04",17.189,NA,NA,16.86
"DC",42.66801,-70.67422,"2024-10-05",17.379,NA,NA,16.84
"DC",42.66801,-70.67422,"2024-10-06",17.189,NA,NA,16.79
"DC",42.66801,-70.67422,"2024-10-07",16.427,NA,NA,16.73
"DC",42.66801,-70.67422,"2024-10-08",16.3795,NA,NA,16.57
"DC",42.66801,-70.67422,"2024-10-09",16.237,NA,NA,16.46
"DC",42.66801,-70.67422,"2024-10-10",15.473,NA,NA,16.2
"DC",42.66801,-70.67422,"2024-10-11",15.187,NA,NA,16.14
"DC",42.66801,-70.67422,"2024-10-12",14.996,NA,NA,15.51
"DC",42.66801,-70.67422,"2024-10-13",14.421,NA,NA,15.22
"DC",42.66801,-70.67422,"2024-10-14",14.469,NA,NA,14.96
"DC",42.66801,-70.67422,"2024-10-15",13.461,NA,NA,14.73
"DC",42.66801,-70.67422,"2024-10-16",12.69,NA,NA,14.28
"DC",42.66801,-70.67422,"2024-10-17",12.401,NA,NA,13.97
"DC",42.66801,-70.67422,"2024-10-18",12.883,NA,NA,13.63
"DC",42.66801,-70.67422,"2024-10-19",12.883,NA,NA,13.3
"DC",42.66801,-70.67422,"2024-10-20",13.269,NA,NA,12.98
"DC",42.66801,-70.67422,"2024-10-21",13.461,NA,NA,13.22
"DC",42.66801,-70.67422,"2024-10-22",13.654,NA,NA,13.42
"DC",42.66801,-70.67422,"2024-10-23",14.038,NA,NA,13.54
"DC",42.66801,-70.67422,"2024-10-24",13.942,NA,NA,13.43
"DC",42.66801,-70.67422,"2024-10-25",13.846,NA,NA,13.71
"DC",42.66801,-70.67422,"2024-10-26",13.558,NA,NA,13.45
"DC",42.66801,-70.67422,"2024-10-27",12.304,NA,NA,13.15
"DC",42.66801,-70.67422,"2024-10-28",12.013,NA,NA,12.87
"DC",42.66801,-70.67422,"2024-10-29",11.916,NA,NA,12.5
"DC",42.66801,-70.67422,"2024-10-30",12.207,NA,NA,12.28
"DC",42.66801,-70.67422,"2024-10-31",12.5455,NA,NA,12.33
"DC",42.66801,-70.67422,"2024-11-01",12.883,NA,NA,12.33
"DC",42.66801,-70.67422,"2024-11-02",12.69,NA,NA,12.52
"DC",42.66801,-70.67422,"2024-11-03",11.334,NA,NA,12.3
"DC",42.66801,-70.67422,"2024-11-04",11.139,NA,NA,12.05
"DC",42.66801,-70.67422,"2024-11-05",11.625,NA,NA,11.72
"DC",42.66801,-70.67422,"2024-11-06",12.497,NA,NA,11.75
"DC",42.66801,-70.67422,"2024-11-07",12.69,NA,NA,12.19
"DC",42.66801,-70.67422,"2024-11-08",12.497,NA,NA,12.23
"DC",42.66801,-70.67422,"2024-11-09",10.944,NA,NA,12.08
"DC",42.66801,-70.67422,"2024-11-10",10.455,NA,NA,11.78
"DC",42.66801,-70.67422,"2024-11-11",11.139,NA,NA,11.47
"DC",42.66801,-70.67422,"2024-11-12",10.944,NA,NA,11.51
"DC",42.66801,-70.67422,"2024-11-13",9.669,NA,NA,11.3
"DC",42.66801,-70.67422,"2024-11-14",9.275,NA,NA,11.02
"DC",42.66801,-70.67422,"2024-11-15",9.1265,NA,NA,10.77
"DC",42.66801,-70.67422,"2024-11-16",9.176,NA,NA,10.55
"DC",42.66801,-70.67422,"2024-11-17",9.275,NA,NA,10.48
"DC",42.66801,-70.67422,"2024-11-18",9.768,NA,NA,10.43
"DC",42.66801,-70.67422,"2024-11-19",9.571,NA,NA,10.32
"DC",42.66801,-70.67422,"2024-11-20",9.768,NA,NA,10.37
"DC",42.66801,-70.67422,"2024-11-21",10.063,NA,NA,10.33
"DC",42.66801,-70.67422,"2024-11-22",10.259,NA,NA,10.14
"DC",42.66801,-70.67422,"2024-11-23",9.866,NA,NA,10.15
"DC",42.66801,-70.67422,"2024-11-24",8.779,NA,NA,10.07
"DC",42.66801,-70.67422,"2024-11-25",8.082,NA,NA,9.91
"DC",42.66801,-70.67422,"2024-11-26",8.382,NA,NA,9.73
"DC",42.66801,-70.67422,"2024-11-27",7.682,NA,NA,9.57
"DC",42.66801,-70.67422,"2024-11-28",8.382,NA,NA,9.39
"DC",42.66801,-70.67422,"2024-11-29",7.481,NA,NA,9.37
"DC",42.66801,-70.67422,"2024-11-30",7.582,NA,NA,9.33
"DC",42.66801,-70.67422,"2024-12-01",6.573,NA,NA,9.23
"DC",42.66801,-70.67422,"2024-12-02",5.962,NA,NA,9.12
"DC",42.66801,-70.67422,"2024-12-03",5.347,NA,NA,8.91
"DC",42.66801,-70.67422,"2024-12-04",6.471,NA,NA,8.91
"DC",42.66801,-70.67422,"2024-12-05",7.179,NA,NA,8.89
"DC",42.66801,-70.67422,"2024-12-06",6.115,NA,NA,8.7
"DC",42.66801,-70.67422,"2024-12-07",5.655,NA,NA,8.66
"DC",42.66801,-70.67422,"2024-12-08",6.064,NA,NA,8.53
"DC",42.66801,-70.67422,"2024-12-09",6.37,NA,NA,8.58
"DC",42.66801,-70.67422,"2024-12-10",6.573,NA,NA,8.6
"DC",42.66801,-70.67422,"2024-12-11",6.978,NA,NA,8.47
"DC",42.66801,-70.67422,"2024-12-12",7.782,NA,NA,8.37
"DC",42.66801,-70.67422,"2024-12-13",6.013,NA,NA,8.31
"DC",42.66801,-70.67422,"2024-12-14",5.501,NA,NA,7.9
"DC",42.66801,-70.67422,"2024-12-15",5.552,NA,NA,7.88
"DC",42.66801,-70.67422,"2024-12-16",6.268,NA,NA,7.81
"DC",42.66801,-70.67422,"2024-12-17",7.983,NA,NA,7.77
"DC",42.66801,-70.67422,"2024-12-18",7.882,NA,NA,8.07
"DC",42.66801,-70.67422,"2024-12-19",7.381,NA,NA,7.73
"DC",42.66801,-70.67422,"2024-12-20",6.877,NA,NA,7.49
"DC",42.66801,-70.67422,"2024-12-21",5.552,NA,NA,7.65
"DC",42.66801,-70.67422,"2024-12-22",2.517,NA,NA,7.34
"DC",42.66801,-70.67422,"2024-12-23",2.73,NA,NA,7.28
"DC",42.66801,-70.67422,"2024-12-24",2.837,NA,NA,7.06
"DC",42.66801,-70.67422,"2024-12-25",3.261,NA,NA,7.11
"DC",42.66801,-70.67422,"2024-12-26",4.623,NA,NA,7.1
"DC",42.66801,-70.67422,"2024-12-27",4.727,NA,NA,7.09
"DC",42.66801,-70.67422,"2024-12-28",5.244,NA,NA,6.88
"DC",42.66801,-70.67422,"2024-12-29",5.141,NA,NA,6.79
"DC",42.66801,-70.67422,"2024-12-30",7.179,NA,NA,6.71
"DC",42.66801,-70.67422,"2024-12-31",7.179,NA,NA,6.91
"DC",42.66801,-70.67422,"2025-01-01",7.381,NA,NA,6.71
"DC",42.66801,-70.67422,"2025-01-02",6.166,NA,NA,6.66
"DC",42.66801,-70.67422,"2025-01-03",4.934,NA,NA,6.68
"DC",42.66801,-70.67422,"2025-01-04",4.467,NA,NA,6.51
"DC",42.66801,-70.67422,"2025-01-05",4.207,NA,NA,6.44
"DC",42.66801,-70.67422,"2025-01-06",2.517,NA,NA,6.38
"DC",42.66801,-70.67422,"2025-01-07",1.439,NA,NA,6.38
"DC",42.66801,-70.67422,"2025-01-08",1.439,NA,NA,6.3
"DC",42.66801,-70.67422,"2025-01-09",1.602,NA,NA,6.17
"DC",42.66801,-70.67422,"2025-01-10",1.926,NA,NA,6.08
"DC",42.66801,-70.67422,"2025-01-11",3.788,NA,NA,5.81
"DC",42.66801,-70.67422,"2025-01-12",2.943,NA,NA,5.87
"DC",42.66801,-70.67422,"2025-01-13",3.578,NA,NA,5.85
"DC",42.66801,-70.67422,"2025-01-14",3.049,NA,NA,5.72
"DC",42.66801,-70.67422,"2025-01-15",1.656,NA,NA,5.29
"DC",42.66801,-70.67422,"2025-01-16",2.303,NA,NA,5.4
"DC",42.66801,-70.67422,"2025-01-17",2.624,NA,NA,5.38
"DC",42.66801,-70.67422,"2025-01-18",3.998,NA,NA,5.31
"DC",42.66801,-70.67422,"2025-01-19",4.415,NA,NA,5.11
"DC",42.66801,-70.67422,"2025-01-20",3.049,NA,NA,5.08
"DC",42.66801,-70.67422,"2025-01-21",1.872,NA,NA,4.98
"DC",42.66801,-70.67422,"2025-01-22",0.784,NA,NA,4.99
"DC",42.66801,-70.67422,"2025-01-23",1.439,NA,NA,4.79
"DC",42.66801,-70.67422,"2025-01-24",0.893,NA,NA,4.75
"DC",42.66801,-70.67422,"2025-01-25",0.343,NA,NA,4.58
"DC",42.66801,-70.67422,"2025-01-26",1.221,NA,NA,4.69
"DC",42.66801,-70.67422,"2025-01-27",1.112,NA,NA,4.74
"DC",42.66801,-70.67422,"2025-01-28",1.764,NA,NA,4.55
"DC",42.66801,-70.67422,"2025-01-29",2.943,NA,NA,4.62
"DC",42.66801,-70.67422,"2025-01-30",1.764,NA,NA,4.63
"DC",42.66801,-70.67422,"2025-01-31",2.943,NA,NA,4.62
"DC",42.66801,-70.67422,"2025-02-01",3.683,NA,NA,4.45
"DC",42.66801,-70.67422,"2025-02-02",1.764,NA,NA,4.49
"DC",42.66801,-70.67422,"2025-02-03",3.155,NA,NA,4.3
"DC",42.66801,-70.67422,"2025-02-04",3.472,NA,NA,4.27
"DC",42.66801,-70.67422,"2025-02-05",2.303,NA,NA,4.42
"DC",42.66801,-70.67422,"2025-02-06",2.517,NA,NA,4.26
"DC",42.66801,-70.67422,"2025-02-07",2.943,NA,NA,4.02
"DC",42.66801,-70.67422,"2025-02-08",2.41,NA,NA,4.18
"DC",42.66801,-70.67422,"2025-02-09",2.624,NA,NA,4.06
"DC",42.66801,-70.67422,"2025-02-10",2.624,NA,NA,4.02
"DC",42.66801,-70.67422,"2025-02-11",1.764,NA,NA,3.92
"DC",42.66801,-70.67422,"2025-02-12",2.249,NA,NA,3.94
"DC",42.66801,-70.67422,"2025-02-13",3.683,NA,NA,3.84
"DC",42.66801,-70.67422,"2025-02-14",2.249,NA,NA,3.88
"DC",42.66801,-70.67422,"2025-02-15",1.548,NA,NA,3.88
"DC",42.66801,-70.67422,"2025-02-16",3.525,NA,NA,3.27
"DC",42.66801,-70.67422,"2025-02-17",1.439,NA,NA,3.51
"DC",42.66801,-70.67422,"2025-02-18",0.563,NA,NA,3.51
"DC",42.66801,-70.67422,"2025-02-19",0.121,NA,NA,3.41
"DC",42.66801,-70.67422,"2025-02-20",0.453,NA,NA,3.34
"DC",42.66801,-70.67422,"2025-02-21",0.508,NA,NA,3.18
"DC",42.66801,-70.67422,"2025-02-22",0.563,NA,NA,3.04
"DC",42.66801,-70.67422,"2025-02-23",1.764,NA,NA,3.01
"DC",42.66801,-70.67422,"2025-02-24",2.517,NA,NA,2.99
"DC",42.66801,-70.67422,"2025-02-25",3.155,NA,NA,2.8
"DC",42.66801,-70.67422,"2025-02-26",3.578,NA,NA,2.78
"DC",42.66801,-70.67422,"2025-02-27",3.788,NA,NA,3.26
"DC",42.66801,-70.67422,"2025-02-28",3.998,NA,NA,3.11
"DC",42.66801,-70.67422,"2025-03-01",3.998,NA,NA,3.23
"DC",42.66801,-70.67422,"2025-03-02",2.677,NA,NA,3.17
"DC",42.66801,-70.67422,"2025-03-03",1.872,NA,NA,3.3
"DC",42.66801,-70.67422,"2025-03-04",2.517,NA,NA,3.1
"DC",42.66801,-70.67422,"2025-03-05",3.049,NA,NA,3.05
"DC",42.66801,-70.67422,"2025-03-06",4.102,NA,NA,3.42
"DC",42.66801,-70.67422,"2025-03-07",3.998,NA,NA,3.36
"DC",42.66801,-70.67422,"2025-03-08",3.049,NA,NA,3.31
"DC",42.66801,-70.67422,"2025-03-09",2.943,NA,NA,3.37
"DC",42.66801,-70.67422,"2025-03-10",3.472,NA,NA,3.37
"DC",42.66801,-70.67422,"2025-03-11",3.788,NA,NA,3.4
"DC",42.66801,-70.67422,"2025-03-12",4.207,NA,NA,3.7
"DC",42.66801,-70.67422,"2025-03-13",4.207,NA,NA,4.08
"DC",42.66801,-70.67422,"2025-03-14",4.623,NA,NA,3.54
"DC",42.66801,-70.67422,"2025-03-15",4.623,NA,NA,3.51
"DC",42.66801,-70.67422,"2025-03-16",4.519,NA,NA,3.74
"DC",42.66801,-70.67422,"2025-03-17",4.934,NA,NA,3.58
"DC",42.66801,-70.67422,"2025-03-18",5.757,NA,NA,3.36
"DC",42.66801,-70.67422,"2025-03-19",5.347,NA,NA,3.59
"DC",42.66801,-70.67422,"2025-03-20",5.141,NA,NA,4.39
"DC",42.66801,-70.67422,"2025-03-21",5.141,NA,NA,4.62
"DC",42.66801,-70.67422,"2025-03-22",4.8825,NA,NA,4.24
"DC",42.66801,-70.67422,"2025-03-23",4.831,NA,NA,4.48
"DC",42.66801,-70.67422,"2025-03-24",4.519,NA,NA,4.48
"DC",42.66801,-70.67422,"2025-03-25",4.727,NA,NA,4.05
"DC",42.66801,-70.67422,"2025-03-26",5.244,NA,NA,4
"DC",42.66801,-70.67422,"2025-03-27",5.037,NA,NA,4.11
"DC",42.66801,-70.67422,"2025-03-28",5.141,NA,NA,4.4
"DC",42.66801,-70.67422,"2025-03-29",4.934,NA,NA,4.39
"DC",42.66801,-70.67422,"2025-03-30",5.037,NA,NA,4.57
"DC",42.66801,-70.67422,"2025-03-31",5.141,NA,NA,4.58
"DC",42.66801,-70.67422,"2025-04-01",6.573,NA,NA,4.81
"DC",42.66801,-70.67422,"2025-04-02",5.6035,NA,NA,4.73
"DC",42.66801,-70.67422,"2025-04-03",5.141,NA,NA,4.64
"DC",42.66801,-70.67422,"2025-04-04",6.573,NA,NA,4.59
"DC",42.66801,-70.67422,"2025-04-05",6.166,NA,NA,3.98
"DC",42.66801,-70.67422,"2025-04-06",5.706,NA,NA,5.04
"DC",42.66801,-70.67422,"2025-04-07",6.268,NA,NA,5.04
"DC",42.66801,-70.67422,"2025-04-08",5.962,NA,NA,5.01
"DC",42.66801,-70.67422,"2025-04-09",5.244,NA,NA,4.95
"DC",42.66801,-70.67422,"2025-04-10",5.244,NA,NA,4.95
"DC",42.66801,-70.67422,"2025-04-11",5.2955,NA,NA,4.85
"DC",42.66801,-70.67422,"2025-04-12",5.347,NA,NA,4.69
"DC",42.66801,-70.67422,"2025-04-13",5.244,NA,NA,4.66
"DC",42.66801,-70.67422,"2025-04-14",5.244,NA,NA,4.65
"DC",42.66801,-70.67422,"2025-04-15",5.347,NA,NA,4.86
"DC",42.66801,-70.67422,"2025-04-16",6.775,NA,NA,5.22
"DC",42.66801,-70.67422,"2025-04-17",7.179,NA,NA,5.5
"DC",42.66801,-70.67422,"2025-04-18",6.877,NA,NA,5.09
"DC",42.66801,-70.67422,"2025-04-19",6.573,NA,NA,5.35
"DC",42.66801,-70.67422,"2025-04-20",8.68,NA,NA,5.05
"DC",42.66801,-70.67422,"2025-04-21",6.978,NA,NA,6.37
"DC",42.66801,-70.67422,"2025-04-22",6.674,NA,NA,6.06
"DC",42.66801,-70.67422,"2025-04-23",7.4815,NA,NA,6.02
"DC",42.66801,-70.67422,"2025-04-24",8.481,NA,NA,5.89
"DC",42.66801,-70.67422,"2025-04-25",7.381,NA,NA,7.15
"DC",42.66801,-70.67422,"2025-04-26",6.775,NA,NA,7.87
"DC",42.66801,-70.67422,"2025-04-27",7.381,NA,NA,7.63
"DC",42.66801,-70.67422,"2025-04-28",7.079,NA,NA,7.56
"DC",42.66801,-70.67422,"2025-04-29",7.682,NA,NA,7.37
"DC",42.66801,-70.67422,"2025-04-30",8.531,NA,NA,7.88
"DC",42.66801,-70.67422,"2025-05-01",8.082,NA,NA,7.04
"DC",42.66801,-70.67422,"2025-05-02",6.674,NA,NA,7.61
"DC",42.66801,-70.67422,"2025-05-03",8.132,NA,NA,8.16
"DC",42.66801,-70.67422,"2025-05-04",9.571,NA,NA,8.51
"DC",42.66801,-70.67422,"2025-05-05",10.455,NA,NA,8
"DC",42.66801,-70.67422,"2025-05-06",9.768,NA,NA,8.19
"DC",42.66801,-70.67422,"2025-05-07",8.978,NA,NA,8.19
"DC",42.66801,-70.67422,"2025-05-08",9.866,NA,NA,8.66
"DC",42.66801,-70.67422,"2025-05-09",11.139,NA,NA,9.47
"DC",42.66801,-70.67422,"2025-05-10",11.041,NA,NA,9.41
"DC",42.66801,-70.67422,"2025-05-11",10.651,NA,NA,9.15
"DC",42.66801,-70.67422,"2025-05-12",10.846,NA,NA,9.37
"DC",42.66801,-70.67422,"2025-05-13",11.09,NA,NA,9.49
"DC",42.66801,-70.67422,"2025-05-14",11.139,NA,NA,9.5
"DC",42.66801,-70.67422,"2025-05-15",11.4795,NA,NA,10.36
"DC",42.66801,-70.67422,"2025-05-16",12.013,NA,NA,10.35
"DC",42.66801,-70.67422,"2025-05-17",8.779,NA,NA,10.24
"DC",42.66801,-70.67422,"2025-05-18",12.787,NA,NA,10.63
"DC",42.66801,-70.67422,"2025-05-19",13.173,NA,NA,11.63
"DC",42.66801,-70.67422,"2025-05-20",12.013,NA,NA,11.6
"DC",42.66801,-70.67422,"2025-05-21",10.651,NA,NA,10.66
"DC",42.66801,-70.67422,"2025-05-22",9.669,NA,NA,10.24
"DC",42.66801,-70.67422,"2025-05-23",9.768,NA,NA,10.22
"DC",42.66801,-70.67422,"2025-05-24",9.866,NA,NA,10.08
"DC",42.66801,-70.67422,"2025-05-25",10.651,NA,NA,9.86
"DC",42.66801,-70.67422,"2025-05-26",11.139,NA,NA,9.72
"DC",42.66801,-70.67422,"2025-05-27",10.602,NA,NA,9.82
"DC",42.66801,-70.67422,"2025-05-28",10.944,NA,NA,10.85
"DC",42.66801,-70.67422,"2025-05-29",10.944,NA,NA,10.85
"DC",42.66801,-70.67422,"2025-05-30",10.6995,NA,NA,10.59
"DC",42.66801,-70.67422,"2025-05-31",10.161,NA,NA,10.77
"DC",42.66801,-70.67422,"2025-06-01",11.139,NA,NA,11.33
"DC",42.66801,-70.67422,"2025-06-02",11.236,NA,NA,11.31
"DC",42.66801,-70.67422,"2025-06-03",12.207,NA,NA,10.54
"DC",42.66801,-70.67422,"2025-06-04",11.5765,NA,NA,11.33
"DC",42.66801,-70.67422,"2025-06-05",12.11,NA,NA,11.99
"DC",42.66801,-70.67422,"2025-06-06",13.076,NA,NA,11.87
"DC",42.66801,-70.67422,"2025-06-07",13.99,NA,NA,11.92
"DC",42.66801,-70.67422,"2025-06-08",14.038,NA,NA,12.58
"DC",42.66801,-70.67422,"2025-06-09",12.304,NA,NA,13.45
"DC",42.66801,-70.67422,"2025-06-10",14.23,NA,NA,13.27
"DC",42.66801,-70.67422,"2025-06-11",14.996,NA,NA,12.63
"DC",42.66801,-70.67422,"2025-06-12",15.903,NA,NA,14.02
"DC",42.66801,-70.67422,"2025-06-13",15.8075,NA,NA,15.16
"DC",42.66801,-70.67422,"2025-06-14",15.76,NA,NA,15.24
"DC",42.66801,-70.67422,"2025-06-15",15.0435,NA,NA,15.05
"DC",42.66801,-70.67422,"2025-06-16",13.558,NA,NA,14.62
"DC",42.66801,-70.67422,"2025-06-17",12.304,NA,NA,14.98
"DC",42.66801,-70.67422,"2025-06-18",11.139,NA,NA,15.44
"DC",42.66801,-70.67422,"2025-06-19",12.11,NA,NA,16.36
"DC",42.66801,-70.67422,"2025-06-20",13.076,NA,NA,16.56
"DC",42.66801,-70.67422,"2025-06-21",12.401,NA,NA,16.09
"DC",42.66801,-70.67422,"2025-06-22",13.5095,NA,NA,15.43
"DC",42.66801,-70.67422,"2025-06-23",14.325,NA,NA,15.4
"DC",42.66801,-70.67422,"2025-06-24",13.942,NA,NA,15.76
"DC",42.66801,-70.67422,"2025-06-25",16.1415,NA,NA,15.64
"DC",42.66801,-70.67422,"2025-06-26",15.903,NA,NA,17.21
"DC",42.66801,-70.67422,"2025-06-27",16.427,NA,NA,17.39
"DC",42.66801,-70.67422,"2025-06-28",12.8835,NA,NA,17
"DC",42.66801,-70.67422,"2025-06-29",13.75,NA,NA,17.43
"DC",42.66801,-70.67422,"2025-06-30",14.996,NA,NA,17.14
"DC",42.66801,-70.67422,"2025-07-01",14.996,NA,NA,16.96
"DC",42.66801,-70.67422,"2025-07-02",17.189,NA,NA,18.24
"DC",42.66801,-70.67422,"2025-07-03",18.3785,NA,NA,18.49
"DC",42.66801,-70.67422,"2025-07-04",19.567,NA,NA,18.62
"DC",42.66801,-70.67422,"2025-07-05",17.95,NA,NA,18.74
"DC",42.66801,-70.67422,"2025-07-06",17.8075,NA,NA,18.26
"DC",42.66801,-70.67422,"2025-07-07",17.189,NA,NA,18.84
"DC",42.66801,-70.67422,"2025-07-08",13.365,NA,NA,18.99
"DC",42.66801,-70.67422,"2025-07-09",16.808,NA,NA,19.32
"DC",42.66801,-70.67422,"2025-07-10",17.189,NA,NA,19.25
"DC",42.66801,-70.67422,"2025-07-11",17.855,NA,NA,19.03
"DC",42.66801,-70.67422,"2025-07-12",16.618,NA,NA,18.74
"DC",42.66801,-70.67422,"2025-07-13",13.221,NA,NA,18.93
"DC",42.66801,-70.67422,"2025-07-14",13.558,NA,NA,18.67
"DC",42.66801,-70.67422,"2025-07-15",13.654,NA,NA,18.79
"DC",42.66801,-70.67422,"2025-07-16",14.182,NA,NA,19.19
"DC",42.66801,-70.67422,"2025-07-17",14.948,NA,NA,20.28
"DC",42.66801,-70.67422,"2025-07-18",16.141,NA,NA,20.25
"DC",42.66801,-70.67422,"2025-07-19",16.999,NA,NA,19.62
"DC",42.66801,-70.67422,"2025-07-20",14.565,NA,NA,18.89
"DC",42.66801,-70.67422,"2025-07-21",16.523,NA,NA,19.22
"DC",42.66801,-70.67422,"2025-07-22",16.618,NA,NA,17.84
"DC",42.66801,-70.67422,"2025-07-23",16.046,NA,NA,17.47
"DC",42.66801,-70.67422,"2025-07-24",15.855,NA,NA,17.29
"DC",42.66801,-70.67422,"2025-07-25",16.713,NA,NA,17.53
"DC",42.66801,-70.67422,"2025-07-26",17.475,NA,NA,18.07
"DC",42.66801,-70.67422,"2025-07-27",15.76,NA,NA,17.49
"DC",42.66801,-70.67422,"2025-07-28",14.7565,NA,NA,17.03
"DC",42.66801,-70.67422,"2025-07-29",14.7565,NA,NA,17.57
"DC",42.66801,-70.67422,"2025-07-30",17.094,NA,NA,18.66
"DC",42.66801,-70.67422,"2025-07-31",17.665,NA,NA,18.7
"DC",42.66801,-70.67422,"2025-08-01",17.95,NA,NA,18.55
"DC",42.66801,-70.67422,"2025-08-02",18.426,NA,NA,17.97
"DC",42.66801,-70.67422,"2025-08-03",18.616,NA,NA,17.86
"DC",42.66801,-70.67422,"2025-08-04",17.189,NA,NA,18.31
"DC",42.66801,-70.67422,"2025-08-05",17.57,NA,NA,18.63
"DC",42.66801,-70.67422,"2025-08-06",18.711,NA,NA,18.65
"DC",42.66801,-70.67422,"2025-08-07",19.662,NA,NA,18.74
"DC",42.66801,-70.67422,"2025-08-08",18.806,NA,NA,19.53
"DC",42.66801,-70.67422,"2025-08-09",16.903,NA,NA,19.46
"DC",42.66801,-70.67422,"2025-08-10",15.569,NA,NA,19.72
"DC",42.66801,-70.67422,"2025-08-11",15.569,NA,NA,19.45
"DC",42.66801,-70.67422,"2025-08-12",16.713,NA,NA,19.76
"DC",42.66801,-70.67422,"2025-08-13",17.1415,NA,NA,19.97
"DC",42.66801,-70.67422,"2025-08-14",16.5705,NA,NA,19.95
"DC",42.66801,-70.67422,"2025-08-15",17.475,NA,NA,20.13
"DC",42.66801,-70.67422,"2025-08-16",18.14,NA,NA,20.24
"DC",42.66801,-70.67422,"2025-08-17",17.2365,NA,NA,19.29
"DC",42.66801,-70.67422,"2025-08-18",17.475,NA,NA,19.65
"DC",42.66801,-70.67422,"2025-08-19",17.9025,NA,NA,18.87
"DC",42.66801,-70.67422,"2025-08-20",17.95,NA,NA,18.75
"DC",42.66801,-70.67422,"2025-08-21",17.95,NA,NA,18.55
"DC",42.66801,-70.67422,"2025-08-22",18.188,NA,NA,17.96
"DC",42.66801,-70.67422,"2025-08-23",18.331,NA,NA,18.08
"DC",42.66801,-70.67422,"2025-08-24",17.284,NA,NA,18.35
"DC",42.66801,-70.67422,"2025-08-25",17.855,NA,NA,18.3
"DC",42.66801,-70.67422,"2025-08-26",18.996,NA,NA,18.43
"DC",42.66801,-70.67422,"2025-08-27",18.806,NA,NA,18.67
"DC",42.66801,-70.67422,"2025-08-28",18.7585,NA,NA,18.65
"DC",42.66801,-70.67422,"2025-08-29",16.523,NA,NA,18.36
"DC",42.66801,-70.67422,"2025-08-30",17.189,NA,NA,18.21
"DC",42.66801,-70.67422,"2025-08-31",17.57,NA,NA,17.95
"DC",42.66801,-70.67422,"2025-09-01",17.094,NA,NA,17.81
"DC",42.66801,-70.67422,"2025-09-02",17.094,NA,NA,17.75
"DC",42.66801,-70.67422,"2025-09-03",17.7125,NA,NA,18.08
"DC",42.66801,-70.67422,"2025-09-04",14.661,NA,NA,18.17
"DC",42.66801,-70.67422,"2025-09-05",13.654,NA,NA,17.97
"DC",42.66801,-70.67422,"2025-09-06",13.365,NA,NA,17.97
"DC",42.66801,-70.67422,"2025-09-07",14.038,NA,NA,17.78
"DC",42.66801,-70.67422,"2025-09-08",14.421,NA,NA,17.44
"DC",42.66801,-70.67422,"2025-09-09",15.282,NA,NA,17.58
"DC",42.66801,-70.67422,"2025-09-10",15.855,NA,NA,16.45
"DC",42.66801,-70.67422,"2025-09-11",16.237,NA,NA,16.85
"DC",42.66801,-70.67422,"2025-09-12",16.332,NA,NA,16.53
"DC",42.66801,-70.67422,"2025-09-13",16.237,NA,NA,16.84
"DC",42.66801,-70.67422,"2025-09-14",15.664,NA,NA,16.78
"DC",42.66801,-70.67422,"2025-09-15",16.332,NA,NA,17.18
"DC",42.66801,-70.67422,"2025-09-16",16.903,NA,NA,16.81
"DC",42.66801,-70.67422,"2025-09-17",17.189,NA,NA,16.71
