site_id,time,temp_c
OB,2026-03-05T15:00:00.000000,1.775394797
OB,2026-03-05T16:00:00.000000,1.75952661
OB,2026-03-05T17:00:00.000000,1.748987198
OB,2026-03-05T18:00:00.000000,1.741151214
OB,2026-03-05T19:00:00.000000,1.738643527
OB,2026-03-05T20:00:00.000000,1.738812804
OB,2026-03-05T21:00:00.000000,1.739215136
OB,2026-03-05T22:00:00.000000,1.740389228
OB,2026-03-05T23:00:00.000000,1.738990068
OB,2026-03-06T00:00:00.000000,1.74310112
OB,2026-03-06T01:00:00.000000,1.76459682
OB,2026-03-06T02:00:00.000000,1.772644877
OB,2026-03-06T03:00:00.000000,1.769184351
OB,2026-03-06T04:00:00.000000,1.757774353
OB,2026-03-06T05:00:00.000000,1.752277017
OB,2026-03-06T06:00:00.000000,1.748759151
OB,2026-03-06T07:00:00.000000,1.74800384
OB,2026-03-06T08:00:00.000000,1.748288512
OB,2026-03-06T09:00:00.000000,1.750498176
OB,2026-03-06T10:00:00.000000,1.750897288
OB,2026-03-06T11:00:00.000000,1.749604106
OB,2026-03-06T12:00:00.000000,1.751925111
OB,2026-03-06T13:00:00.000000,1.757780075
OB,2026-03-06T14:00:00.000000,1.771865487
OB,2026-03-06T15:00:00.000000,1.769986749
OB,2026-03-06T16:00:00.000000,1.764599204
OB,2026-03-06T17:00:00.000000,1.756288409
OB,2026-03-06T18:00:00.000000,1.755067468
OB,2026-03-06T19:00:00.000000,1.756255388
OB,2026-03-06T20:00:00.000000,1.756897807
OB,2026-03-06T21:00:00.000000,1.756613731
OB,2026-03-06T22:00:00.000000,1.757360697
OB,2026-03-06T23:00:00.000000,1.757876992
OB,2026-03-07T00:00:00.000000,1.76113832
OB,2026-03-07T01:00:00.000000,1.764523745
OB,2026-03-07T02:00:00.000000,1.776327014
OB,2026-03-07T03:00:00.000000,1.78276825
OB,2026-03-07T04:00:00.000000,1.785174608
OB,2026-03-07T05:00:00.000000,1.771356225
OB,2026-03-07T06:00:00.000000,1.762910247
OB,2026-03-07T07:00:00.000000,1.760625839
OB,2026-03-07T08:00:00.000000,1.761157274
OB,2026-03-07T09:00:00.000000,1.762071609
OB,2026-03-07T10:00:00.000000,1.763528466
OB,2026-03-07T11:00:00.000000,1.763428926
OB,2026-03-07T12:00:00.000000,1.764390826
OB,2026-03-07T13:00:00.000000,1.768228769
OB,2026-03-07T14:00:00.000000,1.776274085
OB,2026-03-07T15:00:00.000000,1.793461442
OB,2026-03-07T16:00:00.000000,1.797817469
OB,2026-03-07T17:00:00.000000,1.791960359
OB,2026-03-07T18:00:00.000000,1.784077287
OB,2026-03-07T19:00:00.000000,1.779754281
OB,2026-03-07T20:00:00.000000,1.774754763
OB,2026-03-07T21:00:00.000000,1.773782015
OB,2026-03-07T22:00:00.000000,1.776998758
OB,2026-03-07T23:00:00.000000,1.778392076
OB,2026-03-08T00:00:00.000000,1.778181076
WC,2026-03-02T00:00:00.000000,1.090461016
WC,2026-03-02T01:00:00.000000,0.738733649
WC,2026-03-02T02:00:00.000000,0.691093147
WC,2026-03-02T03:00:00.000000,0.722489297
WC,2026-03-02T04:00:00.000000,0.722373962
WC,2026-03-02T05:00:00.000000,0.722373962
WC,2026-03-02T06:00:00.000000,0.786381185
WC,2026-03-02T07:00:00.000000,0.823806465
WC,2026-03-02T08:00:00.000000,0.843742788
